Bosque,Polinizador,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif,Week,Year
Pinar Villamanrique Sur,Apis_mellifera,9-2 Cistus_salviifolius,2,0,0,7,2021
Pinar Villamanrique Sur,Dasypoda_iberica,9-2 Cistus_salviifolius,1,0,0,7,2021
Pinar Villamanrique Sur,Panurgus_calcaratus,9-4 Leontodon_longirostris,1,0,0,7,2021
Pinar Hinojos,Andrena_alluaudi,1-4 Leontodon_longirostris,1,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,1-5 Leontodon_longirostris,1,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,1-6 Leontodon_longirostris,2,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,1-7 Leontodon_longirostris,50,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,1-8 Leontodon_longirostris,31,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,1-9 Leontodon_longirostris,4,0,0,8,2021
Pinar Hinojos,Dasypoda_cingulata,10-7 Cistus_libanotis,47,0,0,8,2021
Pinar Hinojos,Eristalis_similis,10-7 Cistus_libanotis,3,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,2-7 Leontodon_longirostris,10,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,2-8 Leontodon_longirostris,35,0,0,8,2021
Pinar Hinojos,Dasypoda_dusmeti,2-8 Leontodon_longirostris,1,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,2-9 Leontodon_longirostris,21,0,0,8,2021
Pinar Hinojos,Dasypoda_dusmeti,2-9 Leontodon_longirostris,3,0,0,8,2021
Pinar Hinojos,Dasypoda_dusmeti,3-5 Leontodon_longirostris,4,0,0,8,2021
Pinar Hinojos,Dasypoda_dusmeti,3-6 Leontodon_longirostris,5,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,3-8 Leontodon_longirostris,7,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,3-9 Leontodon_longirostris,5,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,4-10 Leontodon_longirostris,1,0,0,8,2021
Pinar Hinojos,Dasypoda_dusmeti,4-5 Leontodon_longirostris,2,0,0,8,2021
Pinar Hinojos,Dasypoda_dusmeti,4-6 Leontodon_longirostris,1,0,0,8,2021
Pinar Hinojos,Dasypoda_cingulata,4-8 Cistus_libanotis,1,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,4-8 Leontodon_longirostris,2,0,0,8,2021
Pinar Hinojos,Dasypoda_cingulata,4-9 Cistus_libanotis,12,0,0,8,2021
Pinar Hinojos,Eristalis_similis,4-9 Cistus_libanotis,4,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,4-9 Leontodon_longirostris,8,0,0,8,2021
Pinar Hinojos,Dasypoda_dusmeti,4-9 Leontodon_longirostris,2,0,0,8,2021
Pinar Hinojos,Andrena_alluaudi,5-10 Leontodon_longirostris,1,0,0,8,2021
Pinar Puebla,Eupeodes_sp,10-1 Leontodon_longirostris,2,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,10-8 Leontodon_longirostris,8,0,0,8,2021
Pinar Puebla,Panurgus_perezi,10-8 Leontodon_longirostris,15,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,10-9 Leontodon_longirostris,12,0,0,8,2021
Pinar Puebla,Panurgus_perezi,10-9 Leontodon_longirostris,17,0,0,8,2021
Pinar Puebla,Xylocopa_cantabrita,2-10 Cistus_salviifolius,2,0,0,8,2021
Pinar Puebla,Panurgus_perezi,2-6 Leontodon_longirostris,2,0,0,8,2021
Pinar Puebla,Panurgus_perezi,2-7 Leontodon_longirostris,8,0,0,8,2021
Pinar Puebla,Panurgus_perezi,2-9 Leontodon_longirostris,7,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,3-3 Leontodon_longirostris,10,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,3-4 Leontodon_longirostris,15,0,0,8,2021
Pinar Puebla,Panurgus_perezi,3-7 Leontodon_longirostris,32,0,0,8,2021
Pinar Puebla,Panurgus_perezi,3-8 Leontodon_longirostris,17,0,0,8,2021
Pinar Puebla,Panurgus_perezi,3-9 Leontodon_longirostris,3,0,0,8,2021
Pinar Puebla,Panurgus_perezi,4-1 Leontodon_longirostris,4,0,0,8,2021
Pinar Puebla,Panurgus_perezi,4-2 Leontodon_longirostris,3,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,4-3 Leontodon_longirostris,16,0,0,8,2021
Pinar Puebla,Panurgus_perezi,4-3 Leontodon_longirostris,2,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,4-4 Leontodon_longirostris,3,0,0,8,2021
Pinar Puebla,Panurgus_perezi,4-5 Leontodon_longirostris,1,0,0,8,2021
Pinar Puebla,Panurgus_perezi,4-6 Leontodon_longirostris,1,0,0,8,2021
Pinar Puebla,Apis_mellifera,4-7 Lavandula_stoechas,7,0,0,8,2021
Pinar Puebla,Xylocopa_cantabrita,4-7 Lavandula_stoechas,17,0,0,8,2021
Pinar Puebla,Apis_mellifera,4-8 Lavandula_stoechas,16,0,0,8,2021
Pinar Puebla,Xylocopa_cantabrita,4-8 Lavandula_stoechas,29,0,0,8,2021
Pinar Puebla,Panurgus_perezi,5-10 Leontodon_longirostris,2,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,5-2 Leontodon_longirostris,1,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,5-3 Leontodon_longirostris,9,0,0,8,2021
Pinar Puebla,Panurgus_perezi,5-5 Leontodon_longirostris,4,0,0,8,2021
Pinar Puebla,Panurgus_perezi,5-6 Leontodon_longirostris,1,0,0,8,2021
Pinar Puebla,Panurgus_perezi,5-9 Leontodon_longirostris,1,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,6-3 Leontodon_longirostris,6,0,0,8,2021
Pinar Puebla,Xylocopa_cantabrita,6-4 Lavandula_stoechas,4,0,0,8,2021
Pinar Puebla,Apis_mellifera,6-6 Lavandula_stoechas,9,0,0,8,2021
Pinar Puebla,Panurgus_perezi,6-6 Leontodon_longirostris,2,0,0,8,2021
Pinar Puebla,Panurgus_perezi,6-7 Leontodon_longirostris,1,0,0,8,2021
Pinar Puebla,Panurgus_perezi,6-8 Leontodon_longirostris,2,0,0,8,2021
Pinar Puebla,Panurgus_perezi,6-9 Leontodon_longirostris,2,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,7-2 Leontodon_longirostris,5,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,7-3 Leontodon_longirostris,15,0,0,8,2021
Pinar Puebla,Apis_mellifera,7-5 Lavandula_stoechas,2,0,0,8,2021
Pinar Puebla,Xylocopa_cantabrita,7-5 Lavandula_stoechas,6,0,0,8,2021
Pinar Puebla,Bombus_terrestris,7-8 Lavandula_stoechas,5,0,0,8,2021
Pinar Puebla,Xylocopa_cantabrita,7-8 Lavandula_stoechas,16,0,0,8,2021
Pinar Puebla,Panurgus_perezi,7-8 Leontodon_longirostris,4,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,8-3 Leontodon_longirostris,24,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,8-4 Leontodon_longirostris,4,0,0,8,2021
Pinar Puebla,Apis_mellifera,9-5 Lavandula_stoechas,2,0,0,8,2021
Pinar Puebla,Apis_mellifera,9-6 Lavandula_stoechas,2,0,0,8,2021
Pinar Puebla,Panurgus_calcaratus,9-9 Leontodon_longirostris,4,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Apis_mellifera,1-2 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,1-2 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Apis_mellifera,1-3 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,1-3 Cistus_crispus,5,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Andrena_hispania,1-4 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,1-4 Cistus_crispus,3,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Xylocopa_cantabrita,1-8 Cistus_salviifolius,1,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Apis_mellifera,2-3 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,2-3 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,2-5 Cistus_crispus,5,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Xylocopa_cantabrita,2-6 Cistus_salviifolius,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Apis_mellifera,3-1 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Andrena_hispania,3-4 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Apis_mellifera,4-1 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_cingulata,4-3 Cistus_salviifolius,1,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Xylocopa_cantabrita,4-7 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Andrena_hispania,5-4 Cistus_crispus,5,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Apis_mellifera,5-4 Cistus_crispus,15,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,5-4 Cistus_crispus,13,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_cingulata,5-4 Cistus_crispus,15,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Pieris_brassicae,5-4 Cistus_crispus,4,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Apis_mellifera,5-5 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Pieris_brassicae,5-5 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Andrena_hispania,5-6 Cistus_salviifolius,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,6-1 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_cingulata,6-1 Cistus_crispus,3,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Apis_mellifera,6-4 Cistus_crispus,32,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,6-4 Cistus_crispus,27,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_cingulata,6-4 Cistus_crispus,27,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Pieris_brassicae,6-4 Cistus_crispus,18,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Apis_mellifera,6-5 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,6-5 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_cingulata,6-5 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Pieris_brassicae,6-5 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_cingulata,6-6 Cistus_salviifolius,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,7-1 Cistus_crispus,4,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_cingulata,7-1 Cistus_crispus,15,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_cingulata,7-6 Cistus_salviifolius,2,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Bombylella_atra,9-5 Cistus_crispus,5,0,0,8,2021
Pinar Villamanrique Este (Chaparral),Dasypoda_albimana,9-5 Cistus_crispus,4,0,0,8,2021
Pinar Villamanrique Sur,Panurgus_calcaratus,10-10 Leontodon_longirostris,8,0,0,8,2021
Pinar Villamanrique Sur,Nomada_gribodoi,10-6 Tolpis_barbata,1,0,0,8,2021
Pinar Villamanrique Sur,Nomada_gribodoi,10-7 Tolpis_barbata,1,0,0,8,2021
Pinar Villamanrique Sur,Nomada_gribodoi,10-8 Tolpis_barbata,2,0,0,8,2021
Pinar Villamanrique Sur,Panurgus_calcaratus,10-9 Leontodon_longirostris,12,0,0,8,2021
Pinar Villamanrique Sur,Nomada_gribodoi,10-9 Tolpis_barbata,1,0,0,8,2021
Pinar Villamanrique Sur,Lasioglossum_sp,3-1 Halimium_halimifolium,11,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_albimana,3-5 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_cingulata,3-5 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_cingulata,3-6 Cistus_crispus,6,0,0,8,2021
Pinar Villamanrique Sur,Lasioglossum_albocinctum,3-6 Cistus_crispus,3,0,0,8,2021
Pinar Villamanrique Sur,Bombus_terrestris,3-8 Lavandula_stoechas,8,0,0,8,2021
Pinar Villamanrique Sur,Apis_mellifera,4-6 Cistus_crispus,4,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_cingulata,4-6 Cistus_crispus,7,0,0,8,2021
Pinar Villamanrique Sur,Lasioglossum_albocinctum,4-6 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Sur,Bombus_terrestris,4-7 Lavandula_stoechas,16,0,0,8,2021
Pinar Villamanrique Sur,Panurgus_cephalotes,5-1 Leontodon_longirostris,6,0,0,8,2021
Pinar Villamanrique Sur,Panurgus_cephalotes,5-2 Leontodon_longirostris,3,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_cingulata,5-4 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Sur,Lasioglossum_albocinctum,5-4 Cistus_crispus,5,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_albimana,5-5 Cistus_crispus,6,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_cingulata,5-5 Cistus_crispus,3,0,0,8,2021
Pinar Villamanrique Sur,Lasioglossum_albocinctum,5-5 Cistus_crispus,5,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_albimana,6-5 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_albimana,6-6 Cistus_crispus,1,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_cingulata,6-6 Cistus_crispus,4,0,0,8,2021
Pinar Villamanrique Sur,Lasioglossum_albocinctum,6-6 Cistus_crispus,4,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_albimana,7-7 Cistus_crispus,4,0,0,8,2021
Pinar Villamanrique Sur,Apis_mellifera,7-8 Cistus_crispus,11,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_cingulata,7-8 Cistus_crispus,5,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_albimana,8-10 Cistus_crispus,5,0,0,8,2021
Pinar Villamanrique Sur,Andrena_hispania,8-8 Cistus_crispus,5,0,0,8,2021
Pinar Villamanrique Sur,Apis_mellifera,8-8 Cistus_crispus,18,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_albimana,8-8 Cistus_crispus,9,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_cingulata,8-8 Cistus_crispus,8,0,0,8,2021
Pinar Villamanrique Sur,Lasioglossum_albocinctum,8-8 Cistus_crispus,3,0,0,8,2021
Pinar Villamanrique Sur,Lasioglossum_morio,8-8 Cistus_crispus,11,0,0,8,2021
Pinar Villamanrique Sur,Apis_mellifera,8-9 Cistus_crispus,8,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_albimana,8-9 Cistus_crispus,16,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_cingulata,8-9 Cistus_crispus,10,0,0,8,2021
Pinar Villamanrique Sur,Nomada_gribodoi,9-6 Tolpis_barbata,1,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_albimana,9-7 Cistus_crispus,3,0,0,8,2021
Pinar Villamanrique Sur,Apis_mellifera,9-8 Cistus_crispus,2,0,0,8,2021
Pinar Villamanrique Sur,Dasypoda_albimana,9-8 Cistus_crispus,2,0,0,8,2021
Pinar Aznalcazar,Dasypoda_cingulata,1-1 Galactites_tomentosus,1,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,1-3 Galactites_tomentosus,3,0,0,9,2021
Pinar Aznalcazar,Dasypoda_cingulata,1-3 Galactites_tomentosus,1,0,0,9,2021
Pinar Aznalcazar,Dasypoda_cingulata,2-3 Galactites_tomentosus,1,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,2-4 Galactites_tomentosus,2,0,0,9,2021
Pinar Aznalcazar,Lasioglossum_albocinctum,2-4 Galactites_tomentosus,3,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,3-2 Galactites_tomentosus,2,0,0,9,2021
Pinar Aznalcazar,Dasypoda_cingulata,3-3 Galactites_tomentosus,4,0,0,9,2021
Pinar Aznalcazar,Lasioglossum_albocinctum,3-3 Galactites_tomentosus,1,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,3-4 Galactites_tomentosus,1,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,3-6 Galactites_tomentosus,3,0,0,9,2021
Pinar Aznalcazar,Dasypoda_cingulata,4-2 Galactites_tomentosus,1,0,0,9,2021
Pinar Aznalcazar,Dasypoda_cingulata,4-3 Galactites_tomentosus,1,0,0,9,2021
Pinar Aznalcazar,Lasioglossum_albocinctum,4-3 Galactites_tomentosus,2,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,4-5 Galactites_tomentosus,4,0,0,9,2021
Pinar Aznalcazar,Lasioglossum_morio,4-5 Galactites_tomentosus,3,0,0,9,2021
Pinar Aznalcazar,Bombylella_atra,4-7 Cistus_crispus,3,0,0,9,2021
Pinar Aznalcazar,Dasypoda_sp,4-7 Cistus_crispus,5,0,0,9,2021
Pinar Aznalcazar,Lasioglossum_immunitum,4-7 Cistus_crispus,2,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,5-4 Galactites_tomentosus,3,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,5-5 Galactites_tomentosus,6,0,0,9,2021
Pinar Aznalcazar,Lasioglossum_morio,5-6 Galactites_tomentosus,2,0,0,9,2021
Pinar Aznalcazar,Apis_mellifera,5-7 Cistus_crispus,5,0,0,9,2021
Pinar Aznalcazar,Bombylella_atra,5-7 Cistus_crispus,3,0,0,9,2021
Pinar Aznalcazar,Dasypoda_cingulata,5-7 Cistus_crispus,1,0,0,9,2021
Pinar Aznalcazar,Dasypoda_sp,5-7 Cistus_crispus,12,0,0,9,2021
Pinar Aznalcazar,Lasioglossum_immunitum,5-7 Cistus_crispus,7,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,5-7 Galactites_tomentosus,1,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,5-8 Galactites_tomentosus,4,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,6-2 Galactites_tomentosus,1,0,0,9,2021
Pinar Aznalcazar,Apis_mellifera,6-7 Cistus_crispus,3,0,0,9,2021
Pinar Aznalcazar,Bombylella_atra,6-7 Cistus_crispus,1,0,0,9,2021
Pinar Aznalcazar,Lasioglossum_immunitum,6-7 Cistus_crispus,2,0,0,9,2021
Pinar Aznalcazar,Bombus_terrestris,7-2 Galactites_tomentosus,1,0,0,9,2021
Pinar Aznalcazar,Apis_mellifera,7-6 Cistus_crispus,1,0,0,9,2021
Pinar Aznalcazar,Apis_mellifera,7-7 Cistus_crispus,1,0,0,9,2021
Pinar Aznalcazar,Dasypoda_cingulata,7-7 Cistus_crispus,1,0,0,9,2021
Pinar Aznalcazar,Apis_mellifera,8-6 Cistus_crispus,2,0,0,9,2021
Pinar Aznalcazar,Dasypoda_cingulata,8-6 Cistus_crispus,1,0,0,9,2021
Pinar Aznalcazar,Apis_mellifera,8-7 Cistus_crispus,26,0,0,9,2021
Pinar Hinojos,Andrena_alluaudi,1-5 Leontodon_longirostris,3,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,1-5 Leontodon_longirostris,3,0,0,9,2021
Pinar Hinojos,Panurgus_calcaratus,1-5 Leontodon_longirostris,1,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,1-6 Leontodon_longirostris,2,0,0,9,2021
Pinar Hinojos,Panurgus_calcaratus,1-6 Leontodon_longirostris,5,0,0,9,2021
Pinar Hinojos,Andrena_alluaudi,1-7 Leontodon_longirostris,1,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,1-7 Leontodon_longirostris,8,0,0,9,2021
Pinar Hinojos,Panurgus_calcaratus,1-7 Leontodon_longirostris,2,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,1-8 Leontodon_longirostris,7,0,0,9,2021
Pinar Hinojos,Pieris_brassicae,10-7 Cistus_libanotis,1,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,2-4 Leontodon_longirostris,1,0,0,9,2021
Pinar Hinojos,Andrena_alluaudi,2-5 Leontodon_longirostris,10,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,2-5 Leontodon_longirostris,4,0,0,9,2021
Pinar Hinojos,Panurgus_calcaratus,2-5 Leontodon_longirostris,3,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,2-6 Leontodon_longirostris,3,0,0,9,2021
Pinar Hinojos,Panurgus_calcaratus,2-6 Leontodon_longirostris,2,0,0,9,2021
Pinar Hinojos,Andrena_alluaudi,2-7 Leontodon_longirostris,5,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,2-7 Leontodon_longirostris,16,0,0,9,2021
Pinar Hinojos,Andrena_alluaudi,2-8 Leontodon_longirostris,2,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,2-8 Leontodon_longirostris,1,0,0,9,2021
Pinar Hinojos,Andrena_alluaudi,3-5 Leontodon_longirostris,3,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,3-8 Leontodon_longirostris,2,0,0,9,2021
Pinar Hinojos,Lasioglossum_immunitum,4-7 Leontodon_longirostris,1,0,0,9,2021
Pinar Hinojos,Pieris_brassicae,4-8 Cistus_libanotis,1,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,10-7 Aetheorhiza_bulbosa,1,0,0,9,2021
Pinar Puebla,Ceratina_nigrolabiata,10-7 Cistus_crispus,1,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,10-7 Cistus_crispus,6,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,2-6 Aetheorhiza_bulbosa,3,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,2-7 Tolpis_barbata,1,0,0,9,2021
Pinar Puebla,Panurgus_perezi,3-2 Aetheorhiza_bulbosa,4,0,0,9,2021
Pinar Puebla,Panurgus_perezi,3-4 Aetheorhiza_bulbosa,2,0,0,9,2021
Pinar Puebla,Panurgus_perezi,3-5 Aetheorhiza_bulbosa,2,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,3-6 Aetheorhiza_bulbosa,4,0,0,9,2021
Pinar Puebla,Bombus_terrestris,4-2 Galactites_tomentosus,1,0,0,9,2021
Pinar Puebla,Panurgus_perezi,4-3 Aetheorhiza_bulbosa,3,0,0,9,2021
Pinar Puebla,Panurgus_perezi,4-5 Aetheorhiza_bulbosa,1,0,0,9,2021
Pinar Puebla,Panurgus_perezi,4-6 Aetheorhiza_bulbosa,3,0,0,9,2021
Pinar Puebla,Bombus_terrestris,4-8 Lavandula_stoechas,8,0,0,9,2021
Pinar Puebla,Panurgus_perezi,5-4 Aetheorhiza_bulbosa,1,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,6-3 Aetheorhiza_bulbosa,4,0,0,9,2021
Pinar Puebla,Bombus_terrestris,6-4 Lavandula_stoechas,1,0,0,9,2021
Pinar Puebla,Bombus_terrestris,6-6 Lavandula_stoechas,4,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,7-2 Aetheorhiza_bulbosa,3,0,0,9,2021
Pinar Puebla,Bombus_terrestris,7-4 Lavandula_stoechas,5,0,0,9,2021
Pinar Puebla,Apis_mellifera,7-5 Lavandula_stoechas,6,0,0,9,2021
Pinar Puebla,Apis_mellifera,7-8 Lavandula_stoechas,5,0,0,9,2021
Pinar Puebla,Apis_mellifera,7-9 Lavandula_stoechas,5,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,8-2 Aetheorhiza_bulbosa,6,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,8-3 Aetheorhiza_bulbosa,2,0,0,9,2021
Pinar Puebla,Xylocopa_cantabrita,8-4 Lavandula_stoechas,6,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,8-6 Cistus_crispus,7,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,8-7 Cistus_crispus,4,0,0,9,2021
Pinar Puebla,Bombus_terrestris,9-3 Lavandula_stoechas,10,0,0,9,2021
Pinar Puebla,Xylocopa_cantabrita,9-3 Lavandula_stoechas,5,0,0,9,2021
Pinar Puebla,Bombus_terrestris,9-5 Lavandula_stoechas,33,0,0,9,2021
Pinar Puebla,Xylocopa_cantabrita,9-5 Lavandula_stoechas,5,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,9-6 Cistus_crispus,2,0,0,9,2021
Pinar Puebla,Panurgus_calcaratus,9-7 Cistus_crispus,3,0,0,9,2021
Pinar Aznalcazar,Xylocopa_cantabrita,1-1 Cistus_crispus,3,0,0,10,2021
Pinar Aznalcazar,Bombus_terrestris,1-1 Galactites_tomentosus,1,0,0,10,2021
Pinar Aznalcazar,Dasypoda_albimana,1-2 Cistus_crispus,6,0,0,10,2021
Pinar Aznalcazar,Xylocopa_cantabrita,1-2 Cistus_crispus,5,0,0,10,2021
Pinar Aznalcazar,Dasypoda_cingulata,1-2 Galactites_tomentosus,1,0,0,10,2021
Pinar Aznalcazar,Lasioglossum_immunitum,1-2 Galactites_tomentosus,2,0,0,10,2021
Pinar Aznalcazar,Xylocopa_cantabrita,1-2 Galactites_tomentosus,9,0,0,10,2021
Pinar Aznalcazar,Andrena_flavipes,1-3 Cistus_crispus,3,0,0,10,2021
Pinar Aznalcazar,Xylocopa_cantabrita,1-3 Cistus_crispus,1,0,0,10,2021
Pinar Aznalcazar,Bombus_terrestris,1-3 Galactites_tomentosus,2,0,0,10,2021
Pinar Aznalcazar,Dasypoda_cingulata,1-3 Galactites_tomentosus,5,0,0,10,2021
Pinar Aznalcazar,Anthophora_bimaculata,1-5 Galactites_tomentosus,2,0,0,10,2021
Pinar Aznalcazar,Dasypoda_cingulata,1-6 Galactites_tomentosus,1,0,0,10,2021
Pinar Aznalcazar,Xylocopa_cantabrita,1-7 Cistus_crispus,2,0,0,10,2021
Pinar Aznalcazar,Andrena_flavipes,1-8 Cistus_crispus,2,0,0,10,2021
Pinar Aznalcazar,Dasypoda_cingulata,1-8 Cistus_crispus,3,0,0,10,2021
Pinar Aznalcazar,Xylocopa_cantabrita,1-8 Cistus_crispus,1,0,0,10,2021
Pinar Aznalcazar,Andrena_flavipes,1-9 Cistus_crispus,3,0,0,10,2021
Pinar Aznalcazar,Xylocopa_cantabrita,1-9 Cistus_crispus,2,0,0,10,2021
Pinar Aznalcazar,Dasypoda_albimana,2-1 Cistus_crispus,4,0,0,10,2021
Pinar Aznalcazar,Dasypoda_cingulata,2-1 Cistus_crispus,3,0,0,10,2021
Pinar Aznalcazar,Bombus_terrestris,2-1 Galactites_tomentosus,5,0,0,10,2021
Pinar Aznalcazar,Lasioglossum_immunitum,2-1 Galactites_tomentosus,2,0,0,10,2021
Pinar Aznalcazar,Xylocopa_cantabrita,2-1 Galactites_tomentosus,3,0,0,10,2021
