Bosque,Polinizador,Subplot_Plant_Label,Visits_tot,homo_motif,hete_motif,Week,Year
3,Thymelicus_sp,3-3 Prunella_grandiflora,1,0,1,1,2020
3,Bombus_pratorum,5-18 Trifolium_repens,1,0,14,1,2020
3,Bombus_hortorum,6-18 Prunella_grandiflora,1,0,8,1,2020
3,Bombus_pratorum,6-18 Trifolium_pratense,1,0,14,1,2020
3,Bombus_hortorum,7-17 Prunella_grandiflora,2,0,8,1,2020
3,Bombus_pratorum,7-18 Trifolium_pratense,2,0,14,1,2020
3,Sphaerophoria_scripta,8-18 Prunella_grandiflora,1,1,3,1,2020
3,Sphaerophoria_scripta,8-18 Ranunculus_sp,2,1,3,1,2020
3,Bombus_lapidarius,10-7 Lathyrus_linifolius,1,0,14,4,2020
3,sirfido,11-7 Potentilla_erecta,1,0,1,4,2020
3,Bombus_lapidarius,12-7 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_lapidarius,12-9 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_lapidarius,13-9 Lathyrus_linifolius,2,0,14,4,2020
3,Bombus_lapidarius,16-5 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_lapidarius,17-7 Lathyrus_linifolius,2,0,14,4,2020
3,Bombus_lapidarius,18-7 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_lapidarius,18-9 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_lapidarius,19-8 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_lapidarius,19-9 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_lapidarius,20-10 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_lapidarius,20-7 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_lapidarius,20-8 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_lapidarius,24-14 Lathyrus_linifolius,1,0,14,4,2020
3,Bombus_terrestris,24-24 Lathyrus_linifolius,1,1,0,4,2020
3,Bombus_terrestris,24-24 Ranunculus_sp,1,1,0,4,2020
3,Bombus_lapidarius,4-6 Lathyrus_linifolius,1,0,14,4,2020
3,sirfido,9-6 Potentilla_erecta,1,0,1,4,2020
5,Mosquilla_(26),0-13 Scilla_verna,1,0,1,4,2020
5,Mosquilla_(26),1-14 Scilla_verna,1,0,1,4,2020
1,Apis_mellifera,1-23 Taraxacum_sp,2,0,7,5,2020
1,sirfido_negro_alargado,13-20 Ranunculus_sp,1,0,5,5,2020
1,Apis_mellifera,17-24 Taraxacum_sp,2,0,7,5,2020
1,Sphaerophoria_scripta,18-20 Bellis_perennis,1,0,3,5,2020
1,Apis_mellifera,18-23 Taraxacum_sp,1,0,7,5,2020
1,Apis_mellifera,19-23 Taraxacum_sp,1,0,7,5,2020
1,Apis_mellifera,2-22 Taraxacum_sp,1,0,7,5,2020
1,Apis_mellifera,2-24 Taraxacum_sp,2,0,7,5,2020
1,sirfido_negro_alargado,20-20 Bellis_perennis,1,2,3,5,2020
1,Sphaerophoria_scripta,20-20 Bellis_perennis,1,2,1,5,2020
1,sirfido_negro_alargado,20-20 Erysimum_gorbeanum,3,2,3,5,2020
1,Sphaerophoria_scripta,20-20 Erysimum_gorbeanum,1,2,1,5,2020
1,sirfido_negro_alargado,20-20 Veronica_persica,1,2,3,5,2020
1,Sphaerophoria_scripta,20-20 Veronica_persica,2,2,1,5,2020
1,Apis_mellifera,20-23 Taraxacum_sp,1,0,7,5,2020
1,sirfido_negro_alargado,21-20 Veronica_persica,1,0,5,5,2020
1,sirfido_negro_alargado,22-20 Erysimum_gorbeanum,1,0,5,5,2020
1,Apis_mellifera,8-23 Taraxacum_sp,2,0,7,5,2020
2,Apis_mellifera,0-22 Taraxacum_sp,1,0,1,5,2020
2,Apis_mellifera,1-22 Taraxacum_sp,1,0,1,5,2020
2,Bombus_pascuorum,19-7 Ajuga_reptans,2,0,2,5,2020
2,Bombus_pascuorum,20-14 Vicia_pyrenaica,2,0,2,5,2020
2,Bombus_pascuorum,7-24 Vicia_pyrenaica,1,0,2,5,2020
5,Bombus_hortorum,0-18 Erica_cinerea,1,0,16,5,2020
5,Apis_mellifera,12-0 Erica_cinerea,4,0,3,5,2020
5,Bombus_hortorum,12-17 Erica_tetralix,1,0,16,5,2020
5,Bombus_hortorum,12-19 Erica_tetralix,1,0,16,5,2020
5,Apis_mellifera,13-0 Erica_cinerea,1,0,3,5,2020
5,Bombus_hortorum,14-22 Erica_tetralix,1,0,16,5,2020
5,Bombus_hortorum,14-23 Erica_tetralix,1,0,16,5,2020
5,Bombus_hortorum,15-21 Erica_cinerea,3,0,16,5,2020
5,Bombus_hortorum,15-24 Erica_tetralix,1,0,16,5,2020
5,Bombus_hortorum,24-15 Erica_cinerea,3,0,16,5,2020
5,Bombus_hortorum,4-22 Erica_tetralix,1,0,16,5,2020
5,Apis_mellifera,4-4 Erica_cinerea,1,0,3,5,2020
5,Bombus_hortorum,4-4 Erica_cinerea,7,0,16,5,2020
5,Bombus_hortorum,4-5 Erica_cinerea,2,0,16,5,2020
5,Bombus_hortorum,4-7 Erica_tetralix,1,0,16,5,2020
5,Bombus_hortorum,4-8 Erica_cinerea,3,0,16,5,2020
5,Andrena_wikella,5-10 Ulex_europaeus,2,0,1,5,2020
5,Bombus_hortorum,5-18 Erica_tetralix,2,0,16,5,2020
5,Apis_mellifera,5-4 Erica_cinerea,2,0,3,5,2020
5,Bombus_hortorum,5-4 Erica_cinerea,5,0,16,5,2020
5,Bombus_hortorum,5-5 Erica_tetralix,2,0,16,5,2020
5,Eristalis_sp,5-6 Potentilla_erecta,1,0,6,5,2020
5,Eristalis_sp,5-7 Potentilla_erecta,2,0,6,5,2020
5,Andrena_wikella,6-10 Ulex_europaeus,2,0,1,5,2020
5,Eristalis_sp,7-7 Potentilla_erecta,1,0,6,5,2020
5,Eristalis_sp,7-8 Potentilla_erecta,1,0,6,5,2020
5,Eristalis_sp,8-8 Potentilla_erecta,1,0,6,5,2020
5,Eristalis_sp,8-9 Potentilla_erecta,1,0,6,5,2020
5,Bombus_hortorum,9-0 Erica_cinerea,2,0,16,5,2020
5,Eristalis_sp,9-5 Potentilla_erecta,1,0,6,5,2020
1,Bombus_terrestris,1-17 Pinguicula_grandiflora,1,0,13,6,2020
1,Bombus_pascuorum,10-10 Vicia_pyrenaica,3,0,25,6,2020
1,Bombus_terrestris,10-10 Vicia_pyrenaica,2,0,13,6,2020
1,Bombus_3S,10-11 Taraxacum_sp,1,0,4,6,2020
1,Bombus_pascuorum,10-11 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_pascuorum,10-14 Vicia_pyrenaica,4,0,25,6,2020
1,Eristalis_tenax,10-18 Ranunculus_sp,1,1,24,6,2020
1,Eristalis_tenax,10-18 Taraxacum_sp,3,1,24,6,2020
1,Bombus_lapidarius,10-2 Vicia_pyrenaica,2,0,5,6,2020
1,Bombus_pascuorum,10-8 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_3S,11-11 Taraxacum_sp,1,0,4,6,2020
1,Bombus_3S,11-12 Taraxacum_sp,1,0,4,6,2020
1,Bombus_pascuorum,11-17 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_pascuorum,11-6 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_pascuorum,12-11 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_terrestris,12-14 Vicia_pyrenaica,1,0,13,6,2020
1,Bombus_pascuorum,12-15 Vicia_pyrenaica,3,0,25,6,2020
1,Bombus_pascuorum,12-17 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_pascuorum,12-8 Vicia_pyrenaica,2,0,25,6,2020
1,Bombus_terrestris,12-8 Vicia_pyrenaica,1,0,13,6,2020
1,Bombus_3S,13-13 Taraxacum_sp,1,0,4,6,2020
1,Bombus_terrestris,13-14 Vicia_pyrenaica,2,0,13,6,2020
1,Bombus_terrestris,13-16 Vicia_pyrenaica,2,0,13,6,2020
1,Bombus_pascuorum,13-17 Vicia_pyrenaica,3,0,25,6,2020
1,Bombus_pascuorum,13-3 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_pascuorum,14-10 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_3S,14-12 Taraxacum_sp,1,0,4,6,2020
1,Bombus_pascuorum,14-12 Vicia_pyrenaica,1,0,25,6,2020
1,Eristalis_tenax,14-17 Bellis_perennis,1,0,25,6,2020
1,Bombus_terrestris,14-17 Vicia_pyrenaica,1,0,13,6,2020
1,Bombus_pascuorum,15-10 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_pascuorum,15-11 Vicia_pyrenaica,2,0,25,6,2020
1,Eupeodes_corollae,15-14 Bellis_perennis,2,0,3,6,2020
1,Eupeodes_corollae,15-15 Bellis_perennis,5,0,3,6,2020
1,Bombus_lapidarius,15-9 Vicia_pyrenaica,1,0,5,6,2020
1,Bombus_pascuorum,15-9 Vicia_pyrenaica,5,0,25,6,2020
1,Bombus_lapidarius,16-10 Veronica_persica,1,0,5,6,2020
1,Andrena_rhyssonota,16-11 Taraxacum_sp,1,0,7,6,2020
1,Eupeodes_corollae,16-15 Bellis_perennis,1,1,2,6,2020
1,Eupeodes_corollae,16-15 Taraxacum_sp,1,1,2,6,2020
1,Eristalis_tenax,16-17 Bellis_perennis,1,1,24,6,2020
1,Eristalis_tenax,16-17 Ranunculus_sp,1,1,24,6,2020
1,Eristalis_tenax,16-18 Bellis_perennis,4,1,24,6,2020
1,Eristalis_tenax,16-18 Taraxacum_sp,1,1,24,6,2020
1,Eristalis_tenax,16-19 Bellis_perennis,2,0,25,6,2020
1,Andrena_rhyssonota,16-9 Taraxacum_sp,1,0,7,6,2020
1,Bombus_lapidarius,16-9 Vicia_pyrenaica,2,0,5,6,2020
1,Andrena_rhyssonota,17-11 Taraxacum_sp,1,0,7,6,2020
1,Eristalis_tenax,17-18 Taraxacum_sp,1,0,25,6,2020
1,Andrena_rhyssonota,18-13 Taraxacum_sp,1,0,7,6,2020
1,Bombus_terrestris,18-16 Vicia_pyrenaica,1,0,13,6,2020
1,Bombus_terrestris,18-17 Vicia_pyrenaica,1,0,13,6,2020
1,Eristalis_tenax,18-18 Taraxacum_sp,1,0,25,6,2020
1,Bombus_terrestris,19-17 Vicia_pyrenaica,4,0,13,6,2020
1,Bombus_terrestris,19-5 Vicia_pyrenaica,1,0,13,6,2020
1,Eristalis_tenax,2-17 Taraxacum_sp,2,0,25,6,2020
1,Eristalis_tenax,2-18 Ranunculus_sp,1,1,24,6,2020
1,Eristalis_tenax,2-18 Taraxacum_sp,1,1,24,6,2020
1,Eristalis_tenax,20-14 Bellis_perennis,1,0,25,6,2020
1,Eristalis_tenax,20-17 Bellis_perennis,3,2,23,6,2020
1,Eristalis_tenax,20-17 Ranunculus_sp,2,2,23,6,2020
1,Eristalis_tenax,20-17 Taraxacum_sp,1,2,23,6,2020
1,Eristalis_tenax,20-18 Bellis_perennis,2,0,25,6,2020
1,Eristalis_tenax,20-20 Bellis_perennis,1,0,25,6,2020
1,Bombus_terrestris,20-22 Vicia_pyrenaica,2,0,13,6,2020
1,Andrena_rhyssonota,21-13 Taraxacum_sp,1,0,7,6,2020
1,Andrena_rhyssonota,21-15 Taraxacum_sp,1,0,7,6,2020
1,Eristalis_tenax,21-15 Taraxacum_sp,1,0,25,6,2020
1,Eristalis_tenax,21-19 Bellis_perennis,2,0,25,6,2020
1,Bombus_terrestris,21-20 Vicia_pyrenaica,1,0,13,6,2020
1,Bombus_terrestris,21-21 Vicia_pyrenaica,2,0,13,6,2020
1,Andrena_rhyssonota,22-12 Taraxacum_sp,1,0,7,6,2020
1,Andrena_rhyssonota,22-14 Taraxacum_sp,1,0,7,6,2020
1,Eristalis_tenax,22-16 Bellis_perennis,1,0,25,6,2020
1,Apis_mellifera,3-15 Ranunculus_sp,2,0,8,6,2020
1,Bombus_pascuorum,3-15 Veronica_persica,1,1,24,6,2020
1,Bombus_pascuorum,3-15 Vicia_pyrenaica,1,1,24,6,2020
1,Apis_mellifera,3-17 Taraxacum_sp,1,0,8,6,2020
1,Apis_mellifera,3-18 Taraxacum_sp,1,0,8,6,2020
1,Eristalis_tenax,3-18 Taraxacum_sp,2,0,25,6,2020
1,Apis_mellifera,3-19 Taraxacum_sp,1,0,8,6,2020
1,Bombus_pascuorum,4-9 Vicia_pyrenaica,2,0,25,6,2020
1,Apis_mellifera,5-10 Taraxacum_sp,1,0,8,6,2020
1,Apis_mellifera,5-11 Taraxacum_sp,1,0,8,6,2020
1,Apis_mellifera,6-10 Taraxacum_sp,1,0,8,6,2020
1,Bombus_lapidarius,6-10 Taraxacum_sp,1,0,5,6,2020
1,Apis_mellifera,6-11 Taraxacum_sp,1,0,8,6,2020
1,Apis_mellifera,6-21 Ranunculus_sp,1,0,8,6,2020
1,Bombus_pascuorum,6-9 Vicia_pyrenaica,2,0,25,6,2020
1,Bombus_pascuorum,7-11 Vicia_pyrenaica,4,0,25,6,2020
1,Eristalis_tenax,7-19 Bellis_perennis,1,0,25,6,2020
1,Bombus_lapidarius,8-11 Vicia_pyrenaica,1,0,5,6,2020
1,Bombus_pascuorum,9-12 Vicia_pyrenaica,1,0,25,6,2020
1,Eristalis_tenax,9-19 Ranunculus_sp,2,1,24,6,2020
1,Eristalis_tenax,9-19 Taraxacum_sp,1,1,24,6,2020
1,Bombus_pascuorum,9-2 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_pascuorum,9-3 Vicia_pyrenaica,1,0,25,6,2020
1,Bombus_pascuorum,9-9 Vicia_pyrenaica,1,0,25,6,2020
2,Bombus_pascuorum,0-15 Vicia_pyrenaica,7,0,23,6,2020
2,Bombus_pascuorum,0-19 Vicia_pyrenaica,2,0,23,6,2020
2,Bombus_pascuorum,1-16 Ajuga_reptans,1,0,23,6,2020
2,Bombus_pascuorum,10-16 Ajuga_reptans,3,0,23,6,2020
2,Sphaerophoria_scripta,12-17 Erysimum_gorbeanum,7,0,5,6,2020
2,Sphaerophoria_scripta,13-17 Erysimum_gorbeanum,3,0,5,6,2020
2,Bombus_pascuorum,14-18 Ajuga_reptans,2,0,23,6,2020
2,Bombus_pascuorum,15-19 Ajuga_reptans,1,0,23,6,2020
2,Bombus_pascuorum,17-10 Ajuga_reptans,1,0,23,6,2020
2,Bombus_pascuorum,17-18 Ajuga_reptans,3,0,23,6,2020
2,Bombus_pascuorum,18-20 Ajuga_reptans,2,0,23,6,2020
2,Bombus_pascuorum,19-22 Ajuga_reptans,1,0,23,6,2020
2,Bombus_pascuorum,2-17 Vicia_pyrenaica,1,0,23,6,2020
2,Bombus_pascuorum,20-20 Vicia_pyrenaica,1,0,23,6,2020
2,Bombus_pascuorum,20-21 Ajuga_reptans,2,0,23,6,2020
2,Bombus_pascuorum,21-21 Ajuga_reptans,3,0,23,6,2020
2,Bombus_pascuorum,23-21 Ajuga_reptans,6,0,23,6,2020
2,Bombus_pascuorum,3-16 Vicia_pyrenaica,2,0,23,6,2020
2,Bombus_pascuorum,3-17 Vicia_pyrenaica,1,0,23,6,2020
2,Bombus_pascuorum,3-21 Vicia_pyrenaica,1,0,23,6,2020
2,Sphaerophoria_scripta,4-13 Bellis_perennis,1,0,5,6,2020
2,Sphaerophoria_scripta,4-14 Bellis_perennis,1,1,4,6,2020
2,Sphaerophoria_scripta,4-14 Taraxacum_sp,1,1,4,6,2020
2,Bombus_pascuorum,4-17 Vicia_pyrenaica,1,0,23,6,2020
2,Bombus_pascuorum,4-18 Vicia_pyrenaica,6,0,23,6,2020
2,Sphaerophoria_scripta,5-13 Bellis_perennis,1,0,5,6,2020
2,Bombus_pascuorum,5-19 Vicia_pyrenaica,2,0,23,6,2020
2,Bombus_pascuorum,8-17 Vicia_pyrenaica,1,0,23,6,2020
2,Bombus_pascuorum,8-18 Vicia_pyrenaica,3,0,23,6,2020
2,Bombus_pascuorum,9-16 Ajuga_reptans,1,0,23,6,2020
1,Sphaerophoria_scripta,0-2 Ranunculus_sp,3,0,42,7,2020
1,Lasioglossum_calceatum,0-9 Taraxacum_sp,1,0,21,7,2020
1,Lasioglossum_calceatum,1-10 Taraxacum_sp,1,0,21,7,2020
1,Sphaerophoria_scripta,1-2 Ranunculus_sp,2,0,42,7,2020
1,Bombus_lapidarius,10-10 Vicia_pyrenaica,4,0,19,7,2020
1,Lasioglossum_calceatum,10-4 Ranunculus_sp,1,0,21,7,2020
1,Sphaerophoria_scripta,10-8 Ranunculus_sp,3,0,42,7,2020
1,Sphaerophoria_scripta,11-10 Ranunculus_sp,2,0,42,7,2020
1,Lasioglossum_calceatum,11-2 Ranunculus_sp,1,0,21,7,2020
1,Lasioglossum_calceatum,11-4 Ranunculus_sp,2,0,21,7,2020
1,Sphaerophoria_scripta,11-9 Ranunculus_sp,1,0,42,7,2020
1,Bombus_lapidarius,12-10 Vicia_pyrenaica,2,0,19,7,2020
1,Bombus_pascuorum,12-11 Vicia_pyrenaica,1,0,7,7,2020
1,Bombus_lapidarius,13-17 Vicia_pyrenaica,2,0,19,7,2020
1,Sphaerophoria_scripta,13-7 Bellis_perennis,2,0,42,7,2020
1,Platycheirus_sp,13-9 Ranunculus_sp,3,0,5,7,2020
1,Bombus_lapidarius,14-10 Vicia_pyrenaica,2,0,19,7,2020
1,Sphaerophoria_scripta,14-15 Bellis_perennis,4,0,42,7,2020
1,Bombus_lapidarius,14-17 Vicia_pyrenaica,1,0,19,7,2020
1,Bombus_lapidarius,14-18 Vicia_pyrenaica,3,0,19,7,2020
1,Sphaerophoria_scripta,14-7 Bellis_perennis,2,0,42,7,2020
1,Sphaerophoria_scripta,14-8 Bellis_perennis,2,0,42,7,2020
1,Bombus_pascuorum,14-8 Vicia_pyrenaica,2,0,7,7,2020
1,Sphaerophoria_scripta,14-9 Erysimum_gorbeanum,2,0,42,7,2020
1,Bombus_lapidarius,15-10 Vicia_pyrenaica,1,0,19,7,2020
1,Bombus_pascuorum,15-10 Vicia_pyrenaica,5,0,7,7,2020
1,Eupeodes_corollae,15-14 Bellis_perennis,1,1,2,7,2020
1,Eupeodes_corollae,15-14 Veronica_persica,4,1,2,7,2020
1,Sphaerophoria_scripta,15-15 Bellis_perennis,5,2,40,7,2020
1,Sphaerophoria_scripta,15-15 Ranunculus_sp,1,2,40,7,2020
1,Sphaerophoria_scripta,15-15 Taraxacum_sp,1,2,40,7,2020
1,Sphaerophoria_scripta,15-5 Bellis_perennis,4,0,42,7,2020
1,Bombus_lapidarius,15-7 Vicia_pyrenaica,2,0,19,7,2020
1,Bombus_lapidarius,15-9 Vicia_pyrenaica,2,0,19,7,2020
1,Bombus_pascuorum,15-9 Vicia_pyrenaica,3,0,7,7,2020
1,Lasioglossum_calceatum,16-10 Ranunculus_sp,3,0,21,7,2020
1,Bombus_lapidarius,16-10 Vicia_pyrenaica,1,0,19,7,2020
1,Bombus_pascuorum,16-10 Vicia_pyrenaica,2,0,7,7,2020
1,Eupeodes_corollae,16-14 Veronica_persica,3,0,3,7,2020
1,Eupeodes_corollae,16-15 Bellis_perennis,1,0,3,7,2020
1,Sphaerophoria_scripta,16-5 Bellis_perennis,1,1,41,7,2020
1,Sphaerophoria_scripta,16-5 Ranunculus_sp,3,1,41,7,2020
1,Sphaerophoria_scripta,16-6 Bellis_perennis,1,0,42,7,2020
1,Bombus_pascuorum,16-9 Vicia_pyrenaica,5,0,7,7,2020
1,Bombus_lapidarius,17-0 Vicia_pyrenaica,3,0,19,7,2020
1,Bombus_lapidarius,17-10 Vicia_pyrenaica,3,0,19,7,2020
1,Lasioglossum_calceatum,17-11 Ranunculus_sp,1,0,21,7,2020
1,Bombus_pascuorum,17-11 Vicia_pyrenaica,1,0,7,7,2020
1,Lasioglossum_calceatum,17-15 Bellis_perennis,1,1,20,7,2020
1,Lasioglossum_calceatum,17-15 Ranunculus_sp,1,1,20,7,2020
1,Bombus_lapidarius,18-0 Vicia_pyrenaica,1,0,19,7,2020
1,Bombus_lapidarius,18-1 Vicia_pyrenaica,1,0,19,7,2020
1,Sphaerophoria_scripta,18-11 Bellis_perennis,2,0,42,7,2020
1,Lasioglossum_calceatum,18-11 Ranunculus_sp,2,0,21,7,2020
1,Lasioglossum_calceatum,18-15 Bellis_perennis,1,1,20,7,2020
1,Lasioglossum_calceatum,18-15 Ranunculus_sp,1,1,20,7,2020
1,Lasioglossum_calceatum,18-17 Ranunculus_sp,1,0,21,7,2020
1,Bombus_lapidarius,18-6 Vicia_pyrenaica,1,0,19,7,2020
1,Lasioglossum_calceatum,19-10 Ranunculus_sp,4,0,21,7,2020
1,Lasioglossum_calceatum,19-11 Ranunculus_sp,1,0,21,7,2020
1,Sphaerophoria_scripta,19-12 Bellis_perennis,5,1,41,7,2020
1,Sphaerophoria_scripta,19-12 Ranunculus_sp,1,1,41,7,2020
1,Sphaerophoria_scripta,19-13 Bellis_perennis,1,0,42,7,2020
1,Lasioglossum_calceatum,19-15 Ranunculus_sp,2,0,21,7,2020
1,Sphaerophoria_scripta,19-16 Bellis_perennis,1,1,41,7,2020
1,Lasioglossum_calceatum,19-16 Ranunculus_sp,1,0,21,7,2020
1,Sphaerophoria_scripta,19-16 Ranunculus_sp,1,1,41,7,2020
1,Bombus_pascuorum,19-17 Vicia_pyrenaica,6,0,7,7,2020
1,Sphaerophoria_scripta,19-21 Veronica_persica,1,0,42,7,2020
1,Bombus_lapidarius,19-21 Vicia_pyrenaica,1,0,19,7,2020
1,Lasioglossum_calceatum,19-9 Ranunculus_sp,1,0,21,7,2020
1,Platycheirus_sp,2-15 Ranunculus_sp,3,0,5,7,2020
1,Bombus_lapidarius,20-0 Vicia_pyrenaica,1,0,19,7,2020
1,Sphaerophoria_scripta,20-10 Bellis_perennis,2,0,42,7,2020
1,Sphaerophoria_scripta,20-16 Bellis_perennis,1,1,41,7,2020
1,Sphaerophoria_scripta,20-16 Veronica_persica,3,1,41,7,2020
1,Bombus_lapidarius,20-16 Vicia_pyrenaica,3,0,19,7,2020
1,Sphaerophoria_scripta,20-20 Bellis_perennis,1,0,42,7,2020
1,Bombus_lapidarius,20-21 Vicia_pyrenaica,4,0,19,7,2020
1,Sphaerophoria_scripta,21-10 Bellis_perennis,5,1,41,7,2020
1,Sphaerophoria_scripta,21-10 Ranunculus_sp,1,1,41,7,2020
1,Sphaerophoria_scripta,21-19 Bellis_perennis,2,0,42,7,2020
1,Platycheirus_sp,21-20 Ranunculus_sp,2,0,5,7,2020
1,Sphaerophoria_scripta,21-20 Taraxacum_sp,1,0,42,7,2020
1,Platycheirus_sp,21-21 Bellis_perennis,1,1,4,7,2020
1,Platycheirus_sp,21-21 Ranunculus_sp,1,1,4,7,2020
1,Sphaerophoria_scripta,21-9 Bellis_perennis,1,0,42,7,2020
1,Sphaerophoria_scripta,22-10 Bellis_perennis,1,0,42,7,2020
1,Sphaerophoria_scripta,23-1 Bellis_perennis,2,0,42,7,2020
1,Sphaerophoria_scripta,23-2 Bellis_perennis,2,0,42,7,2020
1,Eristalis_tenax,24-8 Ranunculus_sp,2,0,0,7,2020
1,Sphaerophoria_scripta,3-0 Bellis_perennis,1,0,42,7,2020
1,Sphaerophoria_scripta,3-9 Bellis_perennis,3,0,42,7,2020
1,Platycheirus_sp,4-15 Ranunculus_sp,1,0,5,7,2020
1,Sphaerophoria_scripta,5-1 Bellis_perennis,2,1,41,7,2020
1,Sphaerophoria_scripta,5-1 Euphrasia_alpina,1,1,41,7,2020
1,Lasioglossum_calceatum,5-8 Erysimum_gorbeanum,1,0,21,7,2020
1,Sphaerophoria_scripta,6-1 Ranunculus_sp,1,0,42,7,2020
1,Bombus_lapidarius,6-11 Vicia_pyrenaica,2,0,19,7,2020
1,Lasioglossum_calceatum,6-4 Ranunculus_sp,2,0,21,7,2020
1,Lasioglossum_calceatum,6-6 Ranunculus_sp,1,0,21,7,2020
1,Sphaerophoria_scripta,7-1 Bellis_perennis,3,1,41,7,2020
1,Sphaerophoria_scripta,7-1 Ranunculus_sp,1,1,41,7,2020
1,Lasioglossum_calceatum,7-4 Ranunculus_sp,1,0,21,7,2020
2,Sphaerophoria_scripta,0-0 Bellis_perennis,2,1,100,7,2020
2,Sphaerophoria_scripta,0-0 Myosotis_lamottiana,1,1,100,7,2020
2,Bombus_pascuorum,0-15 Vicia_pyrenaica,15,0,110,7,2020
2,Bombus_pascuorum,0-16 Ajuga_reptans,1,1,109,7,2020
2,Bombus_pascuorum,0-16 Vicia_pyrenaica,2,1,109,7,2020
2,Bombus_pascuorum,0-17 Vicia_pyrenaica,20,0,110,7,2020
2,Bombus_pascuorum,0-18 Vicia_pyrenaica,6,0,110,7,2020
2,Bombus_pascuorum,0-22 Vicia_pyrenaica,2,0,110,7,2020
2,Bombus_pascuorum,0-23 Vicia_pyrenaica,1,0,110,7,2020
2,Sphaerophoria_scripta,1-0 Bellis_perennis,2,1,100,7,2020
2,Sphaerophoria_scripta,1-0 Myosotis_lamottiana,1,1,100,7,2020
2,Sphaerophoria_scripta,1-10 Ranunculus_sp,1,0,101,7,2020
2,Bombus_pascuorum,1-14 Vicia_pyrenaica,5,0,110,7,2020
2,Bombus_pascuorum,1-16 Ajuga_reptans,1,0,110,7,2020
