Year,Day_ISO,Week_ISO,Week,Periodo_hora,Bosque,Codigo_vuelo_dia,Codigo_vuelo,Polinizador,Codigo_captura,Planta1,X1,Y1,node1,time_of_day,plot,X2,Y2,node2,Planta2,step_length,angle,turning_angle,change_plant_sp,Periodo,richness1,richness2,total_number_flowers1,total_number_flowers2,flowers_sp1_XY1,flowers_sp1_XY2,flowers_sp2_XY1,flowers_sp2_XY2,delta_richness,delta_total_flowers,delta_flowers_sp1,delta_flowers_sp2
2020,143,21,7,2,1,12,87,Platycheirus_sp,NA,Ranunculus_sp,2,15,1,12:40 - 15:19,Plot 1,2,15,2,Ranunculus_sp,0,0,NA,FALSE,1,2,2,9,9,8,8,8,8,0,0,0,0
2020,143,21,7,2,1,12,87,Platycheirus_sp,NA,Ranunculus_sp,2,15,2,12:40 - 15:19,Plot 1,2,15,3,Ranunculus_sp,0,0,0,FALSE,1,2,2,9,9,8,8,8,8,0,0,0,0
2020,143,21,7,2,1,12,87,Platycheirus_sp,NA,Ranunculus_sp,2,15,3,12:40 - 15:19,Plot 1,4,15,4,Ranunculus_sp,2,0,0,FALSE,1,2,2,9,26,8,NA,8,NA,0,17,NA,NA
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,10,1,15:20 - 18:05,Plot 1,19,10,2,Ranunculus_sp,0,0,NA,FALSE,1,3,3,39,39,9,9,9,9,0,0,0,0
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,10,2,15:20 - 18:05,Plot 1,19,10,3,Ranunculus_sp,0,0,0,FALSE,1,3,3,39,39,9,9,9,9,0,0,0,0
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,10,3,15:20 - 18:05,Plot 1,19,9,4,Ranunculus_sp,1,-90,-90,FALSE,1,3,3,39,37,9,1,9,1,0,-2,-8,-8
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,9,4,15:20 - 18:05,Plot 1,19,10,5,Ranunculus_sp,1,90,180,FALSE,1,3,3,37,39,1,9,1,9,0,2,8,8
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,10,5,15:20 - 18:05,Plot 1,19,11,6,Ranunculus_sp,1,90,0,FALSE,1,3,4,39,62,9,9,9,9,1,23,0,0
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,11,6,15:20 - 18:05,Plot 1,18,11,7,Ranunculus_sp,1,-0,-90,FALSE,1,4,3,62,57,9,3,9,3,-1,-5,-6,-6
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,18,11,7,15:20 - 18:05,Plot 1,18,11,8,Ranunculus_sp,0,0,0,FALSE,1,3,3,57,57,3,3,3,3,0,0,0,0
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,18,11,8,15:20 - 18:05,Plot 1,17,11,9,Ranunculus_sp,1,-0,-0,FALSE,1,3,4,57,32,3,2,3,2,1,-25,-1,-1
2020,143,21,7,3,1,25,100,Lasioglossum_calceatum,NA,Ranunculus_sp,16,10,1,15:20 - 18:05,Plot 1,16,10,2,Ranunculus_sp,0,0,NA,FALSE,1,5,5,28,28,4,4,4,4,0,0,0,0
2020,143,21,7,3,1,25,100,Lasioglossum_calceatum,NA,Ranunculus_sp,16,10,2,15:20 - 18:05,Plot 1,16,10,3,Ranunculus_sp,0,0,0,FALSE,1,5,5,28,28,4,4,4,4,0,0,0,0
2020,147,22,8,1,4,1,122,Seladonia_confusa,NA,Potentilla_erecta,22,4,1,10:00 - 12:39,Plot 4,22,4,2,Potentilla_erecta,0,0,NA,FALSE,1,1,1,26,26,26,26,26,26,0,0,0,0
2020,147,22,8,1,4,1,122,Seladonia_confusa,NA,Potentilla_erecta,22,4,2,10:00 - 12:39,Plot 4,22,4,3,Potentilla_erecta,0,0,0,FALSE,1,1,1,26,26,26,26,26,26,0,0,0,0
2020,147,22,8,1,4,1,122,Seladonia_confusa,NA,Potentilla_erecta,22,4,3,10:00 - 12:39,Plot 4,21,4,4,Potentilla_erecta,1,-0,-0,FALSE,1,1,1,26,31,26,31,26,31,0,5,5,5
2020,176,26,12,2,4,8,391,Lasioglossum_calceatum,NA,Potentilla_erecta,24,3,1,12:40 - 15:19,Plot 4,24,3,2,Potentilla_erecta,0,0,NA,FALSE,2,2,2,10,10,10,10,10,10,0,0,0,0
2020,176,26,12,2,4,9,392,Lasioglossum_calceatum,NA,Potentilla_erecta,9,1,1,12:40 - 15:19,Plot 4,9,1,2,Potentilla_erecta,0,0,NA,FALSE,2,2,2,11,11,3,3,3,3,0,0,0,0
2020,176,26,12,2,4,9,392,Lasioglossum_calceatum,NA,Potentilla_erecta,9,1,2,12:40 - 15:19,Plot 4,9,1,3,Potentilla_erecta,0,0,0,FALSE,2,2,2,11,11,3,3,3,3,0,0,0,0
2020,176,26,12,2,4,10,393,Lasioglossum_calceatum,NA,Potentilla_erecta,21,21,1,12:40 - 15:19,Plot 4,21,21,2,Potentilla_erecta,0,0,NA,FALSE,2,2,2,3,3,3,3,3,3,0,0,0,0
2020,176,26,12,2,4,11,394,Lasioglossum_calceatum,NA,Potentilla_erecta,6,8,1,12:40 - 15:19,Plot 4,6,8,2,Potentilla_erecta,0,0,NA,FALSE,2,1,1,1,1,1,1,1,1,0,0,0,0
2020,176,26,12,2,4,11,394,Lasioglossum_calceatum,NA,Potentilla_erecta,6,8,2,12:40 - 15:19,Plot 4,6,8,3,Potentilla_erecta,0,0,0,FALSE,2,1,1,1,1,1,1,1,1,0,0,0,0
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,14,1,12:40 - 15:19,Plot 5,3,15,2,Potentilla_erecta,1,90,NA,FALSE,1,2,1,9,13,1,NA,1,NA,-1,4,NA,NA
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,15,2,12:40 - 15:19,Plot 5,3,14,3,Potentilla_erecta,1,-90,-180,FALSE,1,1,2,13,9,NA,1,NA,1,1,-4,NA,NA
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,14,3,12:40 - 15:19,Plot 5,3,14,4,Potentilla_erecta,0,0,90,FALSE,1,2,2,9,9,1,1,1,1,0,0,0,0
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,14,4,12:40 - 15:19,Plot 5,3,14,5,Potentilla_erecta,0,0,0,FALSE,1,2,2,9,9,1,1,1,1,0,0,0,0
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,14,5,12:40 - 15:19,Plot 5,3,14,6,Potentilla_erecta,0,0,0,FALSE,1,2,2,9,9,1,1,1,1,0,0,0,0
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,14,6,12:40 - 15:19,Plot 5,3,15,7,Potentilla_erecta,1,90,90,FALSE,1,2,1,9,13,1,NA,1,NA,-1,4,NA,NA
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,3,14,1,12:40 - 15:19,Plot 5,3,14,2,Potentilla_erecta,0,0,NA,FALSE,1,2,2,9,9,1,1,1,1,0,0,0,0
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,3,14,2,12:40 - 15:19,Plot 5,4,15,3,Potentilla_erecta,1.4142135623730951,45,45,FALSE,1,2,1,9,5,1,NA,1,NA,-1,-4,NA,NA
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,4,15,3,12:40 - 15:19,Plot 5,3,10,4,Potentilla_erecta,5.0990195135927845,78.69006752597979,33.690067525979785,FALSE,1,1,1,5,13,NA,NA,NA,NA,0,8,NA,NA
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,3,10,4,12:40 - 15:19,Plot 5,4,15,5,Potentilla_erecta,5.0990195135927845,78.69006752597979,0,FALSE,1,1,1,13,5,NA,NA,NA,NA,0,-8,NA,NA
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,4,15,5,12:40 - 15:19,Plot 5,4,15,6,Potentilla_erecta,0,0,-78.69006752597979,FALSE,1,1,1,5,5,NA,NA,NA,NA,0,0,NA,NA
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,4,15,6,12:40 - 15:19,Plot 5,5,15,7,Potentilla_erecta,1,0,0,FALSE,1,1,1,5,11,NA,NA,NA,NA,0,6,NA,NA
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,5,15,7,12:40 - 15:19,Plot 5,5,15,8,Potentilla_erecta,0,0,0,FALSE,1,1,1,11,11,NA,NA,NA,NA,0,0,NA,NA
2020,148,22,8,2,5,21,164,Eupeodes_corollae,NA,Potentilla_erecta,6,15,1,12:40 - 15:19,Plot 5,6,17,2,Potentilla_erecta,2,90,NA,FALSE,1,1,1,8,2,NA,NA,NA,NA,0,-6,NA,NA
2020,148,22,8,2,5,21,164,Eupeodes_corollae,NA,Potentilla_erecta,6,17,2,12:40 - 15:19,Plot 5,6,18,3,Potentilla_erecta,1,90,0,FALSE,1,1,1,2,12,NA,NA,NA,NA,0,10,NA,NA
2020,148,22,8,3,5,24,167,Platycheirus_albimanus,NA,Potentilla_erecta,5,7,1,15:20 - 18:05,Plot 5,5,6,2,Potentilla_erecta,1,-90,NA,FALSE,1,1,1,4,16,4,16,4,16,0,12,12,12
2020,148,22,8,3,5,24,167,Platycheirus_albimanus,NA,Potentilla_erecta,5,6,2,15:20 - 18:05,Plot 5,3,7,3,Potentilla_erecta,2.23606797749979,-26.56505117707799,63.43494882292201,FALSE,1,1,1,16,2,16,2,16,2,0,-14,-14,-14
2020,148,22,8,3,5,29,172,Platycheirus_albimanus,NA,Potentilla_erecta,5,13,1,15:20 - 18:05,Plot 5,4,12,2,Potentilla_erecta,1.4142135623730951,45,NA,FALSE,1,1,2,4,7,NA,1,NA,1,1,3,NA,NA
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,20,1,12:40 - 15:19,Plot 3,1,20,2,Ranunculus_sp,0,0,NA,FALSE,1,1,1,4,4,4,4,4,4,0,0,0,0
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,20,2,12:40 - 15:19,Plot 3,1,20,3,Ranunculus_sp,0,0,0,FALSE,1,1,1,4,4,4,4,4,4,0,0,0,0
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,20,3,12:40 - 15:19,Plot 3,1,20,4,Ranunculus_sp,0,0,0,FALSE,1,1,1,4,4,4,4,4,4,0,0,0,0
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,20,4,12:40 - 15:19,Plot 3,1,21,5,Ranunculus_sp,1,90,90,FALSE,1,1,1,4,4,4,4,4,4,0,0,0,0
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,21,5,12:40 - 15:19,Plot 3,1,22,6,Ranunculus_sp,1,90,0,FALSE,1,1,3,4,14,4,3,4,3,2,10,-1,-1
2020,149,22,8,3,3,23,197,Osmia_andrenoides,NA,Lotus_corniculatus,17,23,1,15:20 - 18:05,Plot 3,17,23,2,Lotus_corniculatus,0,0,NA,FALSE,1,3,3,33,33,27,27,27,27,0,0,0,0
2020,149,22,8,3,3,23,197,Osmia_andrenoides,NA,Lotus_corniculatus,17,23,2,15:20 - 18:05,Plot 3,17,23,3,Lotus_corniculatus,0,0,0,FALSE,1,3,3,33,33,27,27,27,27,0,0,0,0
2020,149,22,8,3,3,23,197,Osmia_andrenoides,NA,Lotus_corniculatus,17,23,3,15:20 - 18:05,Plot 3,17,23,4,Lotus_corniculatus,0,0,0,FALSE,1,3,3,33,33,27,27,27,27,0,0,0,0
2020,150,22,8,3,1,30,227,Episyrphus_balteatus,NA,Ranunculus_sp,6,18,1,15:20 - 18:05,Plot 1,6,18,2,Ranunculus_sp,0,0,NA,FALSE,2,4,4,27,27,13,13,13,13,0,0,0,0
2020,150,22,8,3,1,30,227,Episyrphus_balteatus,NA,Ranunculus_sp,6,18,2,15:20 - 18:05,Plot 1,8,18,3,Bellis_perennis,2,0,0,TRUE,2,4,4,27,33,13,13,7,8,0,6,0,1
2020,150,22,8,3,1,30,227,Episyrphus_balteatus,NA,Bellis_perennis,8,18,3,15:20 - 18:05,Plot 1,8,18,4,Ranunculus_sp,0,0,0,TRUE,2,4,4,33,33,8,8,13,13,0,0,0,0
2020,175,26,12,1,2,2,398,Cheilosia_nigripes,NA,Plantago_sp,20,13,1,10:00 - 12:39,Plot 2,20,13,2,Plantago_sp,0,0,NA,FALSE,2,3,3,23,23,14,14,14,14,0,0,0,0
2020,175,26,12,1,2,2,398,Cheilosia_nigripes,NA,Plantago_sp,20,13,2,10:00 - 12:39,Plot 2,20,13,3,Plantago_sp,0,0,0,FALSE,2,3,3,23,23,14,14,14,14,0,0,0,0
2020,175,26,12,1,2,2,398,Cheilosia_nigripes,NA,Plantago_sp,20,13,3,10:00 - 12:39,Plot 2,19,13,4,Plantago_sp,1,-0,-0,FALSE,2,3,3,23,27,14,13,14,13,0,4,-1,-1
2020,175,26,12,2,2,11,407,Cheilosia_nigripes,NA,Bellis_perennis,7,24,1,12:40 - 15:19,Plot 2,7,24,2,Bellis_perennis,0,0,NA,FALSE,2,5,5,17,17,7,7,7,7,0,0,0,0
2020,175,26,12,3,2,17,413,Cheilosia_nigripes,NA,Prunella_vulgaris,4,12,1,15:20 - 18:05,Plot 2,4,12,2,Gallium_saxatile,0,0,NA,TRUE,2,4,4,42,42,24,24,NA,NA,0,0,0,NA
2020,174,26,11,1,1,2,361,?=S108,NA,Ranunculus_sp,19,17,1,10:00 - 12:39,Plot 1,19,17,2,Bellis_perennis,0,0,NA,TRUE,2,6,6,38,38,9,9,20,20,0,0,0,0
2020,174,26,11,2,1,7,366,?=S108,NA,Ranunculus_sp,16,18,1,12:40 - 15:19,Plot 1,16,18,2,Ranunculus_sp,0,0,NA,FALSE,2,2,2,40,40,9,9,9,9,0,0,0,0
2020,174,26,11,2,1,7,366,?=S108,NA,Ranunculus_sp,16,18,2,12:40 - 15:19,Plot 1,16,18,3,Bellis_perennis,0,0,0,TRUE,2,2,2,40,40,9,9,31,31,0,0,0,0
2020,174,26,11,2,1,7,366,?=S108,NA,Bellis_perennis,16,18,3,12:40 - 15:19,Plot 1,15,18,4,Ranunculus_sp,1,-0,-0,TRUE,2,2,3,40,26,31,18,9,6,1,-14,-13,-3
2020,174,26,11,2,1,7,366,?=S108,NA,Ranunculus_sp,15,18,4,12:40 - 15:19,Plot 1,15,18,5,Ranunculus_sp,0,0,0,FALSE,2,3,3,26,26,6,6,6,6,0,0,0,0
2020,174,26,11,2,1,7,366,?=S108,NA,Ranunculus_sp,15,18,5,12:40 - 15:19,Plot 1,15,18,6,Ranunculus_sp,0,0,0,FALSE,2,3,3,26,26,6,6,6,6,0,0,0,0
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,13,16,1,12:40 - 15:19,Plot 1,13,16,2,Ranunculus_sp,0,0,NA,FALSE,2,5,5,50,50,15,15,15,15,0,0,0,0
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,13,16,2,12:40 - 15:19,Plot 1,13,16,3,Bellis_perennis,0,0,0,TRUE,2,5,5,50,50,15,15,15,15,0,0,0,0
2020,174,26,11,2,1,11,370,?=S108,NA,Bellis_perennis,13,16,3,12:40 - 15:19,Plot 1,13,16,4,Ranunculus_sp,0,0,0,TRUE,2,5,5,50,50,15,15,15,15,0,0,0,0
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,13,16,4,12:40 - 15:19,Plot 1,13,16,5,Bellis_perennis,0,0,0,TRUE,2,5,5,50,50,15,15,15,15,0,0,0,0
2020,174,26,11,2,1,11,370,?=S108,NA,Bellis_perennis,13,16,5,12:40 - 15:19,Plot 1,13,16,6,Ranunculus_sp,0,0,0,TRUE,2,5,5,50,50,15,15,15,15,0,0,0,0
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,13,16,6,12:40 - 15:19,Plot 1,13,16,7,Ranunculus_sp,0,0,0,FALSE,2,5,5,50,50,15,15,15,15,0,0,0,0
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,13,16,7,12:40 - 15:19,Plot 1,14,17,8,Ranunculus_sp,1.4142135623730951,45,45,FALSE,2,5,6,50,131,15,17,15,17,1,81,2,2
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,14,17,8,12:40 - 15:19,Plot 1,14,17,9,Ranunculus_sp,0,0,-45,FALSE,2,6,6,131,131,17,17,17,17,0,0,0,0
2020,174,26,11,2,1,14,373,?=S108,NA,Ranunculus_sp,12,4,1,12:40 - 15:19,Plot 1,12,4,2,Euphrasia_alpina,0,0,NA,TRUE,2,2,2,33,33,15,15,NA,NA,0,0,0,NA
2020,174,26,11,2,1,14,373,?=S108,NA,Euphrasia_alpina,12,4,2,12:40 - 15:19,Plot 1,12,4,3,Euphrasia_alpina,0,0,0,FALSE,2,2,2,33,33,NA,NA,NA,NA,0,0,NA,NA
2020,174,26,11,2,1,14,373,?=S108,NA,Euphrasia_alpina,12,4,3,12:40 - 15:19,Plot 1,12,4,4,Euphrasia_alpina,0,0,0,FALSE,2,2,2,33,33,NA,NA,NA,NA,0,0,NA,NA
2020,174,26,11,2,1,14,373,?=S108,NA,Euphrasia_alpina,12,4,4,12:40 - 15:19,Plot 1,12,4,5,Plantago_sp,0,0,0,TRUE,2,2,2,33,33,NA,NA,NA,NA,0,0,NA,NA
2020,174,26,11,3,1,17,376,?=S108,NA,Ranunculus_sp,21,14,1,15:20 - 18:05,Plot 1,22,15,2,Ranunculus_sp,1.4142135623730951,45,NA,FALSE,2,5,2,24,11,1,2,1,2,-3,-13,1,1
2020,174,26,11,3,1,17,376,?=S108,NA,Ranunculus_sp,22,15,2,15:20 - 18:05,Plot 1,23,15,3,Ranunculus_sp,1,0,-45,FALSE,2,2,5,11,34,2,4,2,4,3,23,2,2
2020,174,26,11,3,1,23,382,?=S108,NA,Trifolium_pratense,9,13,1,15:20 - 18:05,Plot 1,9,13,2,Trifolium_pratense,0,0,NA,FALSE,2,4,4,26,26,13,13,13,13,0,0,0,0
2020,174,26,11,3,1,23,382,?=S108,NA,Trifolium_pratense,9,13,2,15:20 - 18:05,Plot 1,9,13,3,Trifolium_pratense,0,0,0,FALSE,2,4,4,26,26,13,13,13,13,0,0,0,0
2020,174,26,11,3,1,23,382,?=S108,NA,Trifolium_pratense,9,13,3,15:20 - 18:05,Plot 1,9,13,4,Trifolium_pratense,0,0,0,FALSE,2,4,4,26,26,13,13,13,13,0,0,0,0
2020,174,26,11,3,1,23,382,?=S108,NA,Trifolium_pratense,9,13,4,15:20 - 18:05,Plot 1,9,13,5,Trifolium_pratense,0,0,0,FALSE,2,4,4,26,26,13,13,13,13,0,0,0,0
2020,174,26,11,2,1,8,367,Eristalis_similis,NA,Bellis_perennis,14,16,1,12:40 - 15:19,Plot 1,14,17,2,Ranunculus_sp,1,90,NA,TRUE,2,4,6,67,131,40,19,14,17,2,64,-21,3
2020,176,26,12,2,4,6,389,?=S120,NA,Potentilla_erecta,8,6,1,12:40 - 15:19,Plot 4,8,6,2,Potentilla_erecta,0,0,NA,FALSE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,176,26,12,2,4,6,389,?=S120,NA,Potentilla_erecta,8,6,2,12:40 - 15:19,Plot 4,8,6,3,Potentilla_erecta,0,0,0,FALSE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,176,26,12,2,4,6,389,?=S120,NA,Potentilla_erecta,8,6,3,12:40 - 15:19,Plot 4,8,6,4,Potentilla_erecta,0,0,0,FALSE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,179,26,12,1,3,2,459,Melanostoma_scalare,NA,Prunella_vulgaris,9,19,1,10:00 - 12:39,Plot 3,9,19,2,Prunella_vulgaris,0,0,NA,FALSE,2,5,5,79,79,NA,NA,NA,NA,0,0,NA,NA
2020,179,26,12,1,3,2,459,Melanostoma_scalare,NA,Prunella_vulgaris,9,19,2,10:00 - 12:39,Plot 3,9,19,3,Prunella_vulgaris,0,0,0,FALSE,2,5,5,79,79,NA,NA,NA,NA,0,0,NA,NA
2020,179,26,12,1,3,2,459,Melanostoma_scalare,NA,Prunella_vulgaris,9,19,3,10:00 - 12:39,Plot 3,9,19,4,Prunella_vulgaris,0,0,0,FALSE,2,5,5,79,79,NA,NA,NA,NA,0,0,NA,NA
2020,180,26,12,3,2,32,452,Eupeodes_corollae,NA,Plantago_sp,4,9,1,15:20 - 18:05,Plot 2,4,9,2,Plantago_sp,0,0,NA,FALSE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,148,22,8,1,5,7,150,Lasioglossum_punctatissimum,NA,Potentilla_erecta,12,5,1,10:00 - 12:39,Plot 5,12,6,2,Potentilla_erecta,1,90,NA,FALSE,1,2,1,10,1,9,1,9,1,-1,-9,-8,-8
2020,148,22,8,1,5,8,151,Lasioglossum_punctatissimum,NA,Daboecia_cantabrica,22,19,1,10:00 - 12:39,Plot 5,22,19,2,Daboecia_cantabrica,0,0,NA,FALSE,1,1,1,4,4,NA,NA,NA,NA,0,0,NA,NA
2020,148,22,8,1,5,8,151,Lasioglossum_punctatissimum,NA,Daboecia_cantabrica,22,19,2,10:00 - 12:39,Plot 5,22,19,3,Daboecia_cantabrica,0,0,0,FALSE,1,1,1,4,4,NA,NA,NA,NA,0,0,NA,NA
2020,148,22,8,1,5,9,152,Lasioglossum_punctatissimum,NA,Potentilla_erecta,11,13,1,10:00 - 12:39,Plot 5,11,13,2,Potentilla_erecta,0,0,NA,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,148,22,8,1,5,9,152,Lasioglossum_punctatissimum,NA,Potentilla_erecta,11,13,2,10:00 - 12:39,Plot 5,11,12,3,Potentilla_erecta,1,-90,-90,FALSE,1,NA,2,NA,8,NA,5,NA,5,NA,NA,NA,NA
2020,148,22,8,1,5,10,153,Lasioglossum_punctatissimum,NA,Potentilla_erecta,5,7,1,10:00 - 12:39,Plot 5,3,7,2,Potentilla_erecta,2,-0,NA,FALSE,1,1,1,4,2,4,2,4,2,0,-2,-2,-2
2020,148,22,8,3,5,31,174,Lasioglossum_punctatissimum,NA,Potentilla_erecta,18,12,1,15:20 - 18:05,Plot 5,18,12,2,Potentilla_erecta,0,0,NA,FALSE,1,1,1,4,4,NA,NA,NA,NA,0,0,NA,NA
2020,148,22,8,1,5,2,145,Melanostoma_scalare,NA,Potentilla_erecta,9,6,1,10:00 - 12:39,Plot 5,9,6,2,Potentilla_erecta,0,0,NA,FALSE,1,1,1,9,9,9,9,9,9,0,0,0,0
2020,149,22,8,2,3,3,177,Andrena_wikella,NA,Lotus_corniculatus,16,24,1,12:40 - 15:19,Plot 3,16,24,2,Lotus_corniculatus,0,0,NA,FALSE,1,4,4,20,20,10,10,10,10,0,0,0,0
2020,149,22,8,2,3,3,177,Andrena_wikella,NA,Lotus_corniculatus,16,24,2,12:40 - 15:19,Plot 3,18,23,3,Lotus_corniculatus,2.23606797749979,-26.56505117707799,-26.56505117707799,FALSE,1,4,2,20,4,10,NA,10,NA,-2,-16,NA,NA
2020,149,22,8,2,3,3,177,Andrena_wikella,NA,Lotus_corniculatus,18,23,3,12:40 - 15:19,Plot 3,18,23,4,Lotus_corniculatus,0,0,26.56505117707799,FALSE,1,2,2,4,4,NA,NA,NA,NA,0,0,NA,NA
2020,149,22,8,2,3,4,178,Andrena_wikella,NA,Lotus_corniculatus,22,17,1,12:40 - 15:19,Plot 3,22,17,2,Lotus_corniculatus,0,0,NA,FALSE,1,3,3,6,6,NA,NA,NA,NA,0,0,NA,NA
2020,149,22,8,2,3,8,182,Andrena_wikella,NA,Lotus_corniculatus,3,12,1,12:40 - 15:19,Plot 3,3,12,2,Lotus_corniculatus,0,0,NA,FALSE,1,2,2,8,8,6,6,6,6,0,0,0,0
2020,149,22,8,2,3,8,182,Andrena_wikella,NA,Lotus_corniculatus,3,12,2,12:40 - 15:19,Plot 3,3,12,3,Lotus_corniculatus,0,0,0,FALSE,1,2,2,8,8,6,6,6,6,0,0,0,0
2020,149,22,8,2,3,10,184,Andrena_wikella,NA,Potentilla_erecta,22,8,1,12:40 - 15:19,Plot 3,24,9,2,Potentilla_erecta,2.23606797749979,26.56505117707799,NA,FALSE,1,1,2,1,10,1,9,1,9,1,9,8,8
2020,149,22,8,2,3,19,193,Andrena_wikella,NA,Lotus_corniculatus,0,22,1,12:40 - 15:19,Plot 3,0,22,2,Lotus_corniculatus,0,0,NA,FALSE,1,4,4,14,14,10,10,10,10,0,0,0,0
2020,149,22,8,2,3,7,181,Seladonia_confusa,NA,Lotus_corniculatus,16,7,1,12:40 - 15:19,Plot 3,16,7,2,Lotus_corniculatus,0,0,NA,FALSE,1,1,1,1,1,NA,NA,NA,NA,0,0,NA,NA
2020,149,22,8,2,3,7,181,Seladonia_confusa,NA,Lotus_corniculatus,16,7,2,12:40 - 15:19,Plot 3,15,8,3,Thymus_praecox,1.4142135623730951,-45,-45,TRUE,1,1,1,1,1,NA,NA,NA,NA,0,0,NA,NA
2020,149,22,8,2,3,7,181,Seladonia_confusa,NA,Thymus_praecox,15,8,3,12:40 - 15:19,Plot 3,14,8,4,Lotus_corniculatus,1,-0,45,TRUE,1,1,2,1,5,NA,NA,NA,NA,1,4,NA,NA
2020,149,22,8,2,3,14,188,Seladonia_confusa,NA,Ranunculus_sp,13,12,1,12:40 - 15:19,Plot 3,14,12,2,Trifolium_repens,1,0,NA,TRUE,1,3,1,5,4,3,4,NA,NA,-2,-1,1,NA
2020,149,22,8,2,3,14,188,Seladonia_confusa,NA,Trifolium_repens,14,12,2,12:40 - 15:19,Plot 3,13,12,3,Ranunculus_sp,1,-0,-0,TRUE,1,1,3,4,5,NA,NA,4,3,2,1,NA,-1
2020,149,22,8,2,3,14,188,Seladonia_confusa,NA,Ranunculus_sp,13,12,3,12:40 - 15:19,Plot 3,13,12,4,Lotus_corniculatus,0,0,0,TRUE,1,3,3,5,5,3,3,NA,NA,0,0,0,NA
2020,149,22,8,2,3,17,191,Seladonia_confusa,NA,Lotus_corniculatus,12,13,1,12:40 - 15:19,Plot 3,12,13,2,Lotus_corniculatus,0,0,NA,FALSE,1,2,2,11,11,NA,NA,NA,NA,0,0,NA,NA
2020,149,22,8,2,3,9,183,?=S28,NA,Potentilla_erecta,5,13,1,12:40 - 15:19,Plot 3,5,14,2,Potentilla_erecta,1,90,NA,FALSE,1,NA,3,NA,23,NA,14,NA,14,NA,NA,NA,NA
2020,149,22,8,2,3,9,183,?=S28,NA,Potentilla_erecta,5,14,2,12:40 - 15:19,Plot 3,5,14,3,Potentilla_erecta,0,0,-90,FALSE,1,3,3,23,23,14,14,14,14,0,0,0,0
2020,149,22,8,2,3,13,187,?=S28,NA,Potentilla_erecta,24,19,1,12:40 - 15:19,Plot 3,23,19,2,Potentilla_erecta,1,-0,NA,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,149,22,8,2,3,11,185,?=S30,NA,Lotus_corniculatus,18,5,1,12:40 - 15:19,Plot 3,18,5,2,Lotus_corniculatus,0,0,NA,FALSE,1,2,2,3,3,NA,NA,NA,NA,0,0,NA,NA
