Year,Day_ISO,Week_ISO,Week,Periodo_hora,Bosque,Codigo_vuelo_dia,Codigo_vuelo,Polinizador,Codigo_captura,Planta,X,Y
2021,104,16,1,3,3,1,8,Andrena_nitida,NA,Scilla_verna,11,3
2021,104,16,1,3,3,1,8,Andrena_nitida,NA,Scilla_verna,16,2
2021,104,16,1,3,3,1,8,Andrena_nitida,NA,Scilla_verna,16,2
2021,104,16,1,3,3,1,8,Andrena_nitida,NA,Scilla_verna,16,1
2021,104,16,1,3,3,1,8,Andrena_nitida,NA,Potentilla_montana,17,17
2021,104,16,1,2,3,2,9,Bombus_lapidarius,NA,Lathyrus_linifolius,10,13
2021,104,16,1,2,3,2,9,Bombus_lapidarius,NA,Lathyrus_linifolius,12,16
2021,104,16,1,3,3,3,10,Bombus_pascuorum,NA,Lathyrus_linifolius,22,2
2021,104,16,1,3,3,3,10,Bombus_pascuorum,NA,Lathyrus_linifolius,22,2
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,0,14
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,1,13
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,2,15
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,3,15
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,1,16
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,2,17
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,0,17
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,0,17
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,3,18
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,3,19
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,3,19
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,2,2
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,2,2
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,2,2
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,2,22
2021,104,16,1,3,3,4,11,Bombus_pascuorum,NA,Lathyrus_linifolius,2,24
2021,104,16,1,3,3,5,12,Bombus_pascuorum,NA,Lathyrus_linifolius,5,1
2021,104,16,1,3,3,5,12,Bombus_pascuorum,NA,Lathyrus_linifolius,6,9
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,20,17
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,16,12
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,12,12
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,12,12
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,13,22
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,13,22
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,14,23
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,14,23
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,14,23
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,14,24
2021,104,16,1,3,3,6,13,Bombus_lapidarius,NA,Lathyrus_linifolius,15,24
2021,104,16,1,3,3,7,14,Bombus_pascuorum,NA,Lathyrus_linifolius,8,2
2021,104,16,1,3,3,7,14,Bombus_pascuorum,NA,Lathyrus_linifolius,9,22
2021,104,16,1,3,3,8,15,Bombus_lapidarius,NA,Lathyrus_linifolius,22,2
2021,104,16,1,3,3,8,15,Bombus_lapidarius,NA,Lathyrus_linifolius,21,2
2021,104,16,1,3,3,8,15,Bombus_lapidarius,NA,Lathyrus_linifolius,22,21
2021,104,16,1,3,3,9,16,Bombus_pascuorum,NA,Lathyrus_linifolius,6,11
2021,104,16,1,3,3,9,16,Bombus_pascuorum,NA,Lathyrus_linifolius,6,9
2021,104,16,1,3,3,9,16,Bombus_pascuorum,NA,Lathyrus_linifolius,6,8
2021,104,16,1,3,3,9,16,Bombus_pascuorum,NA,Helleborus_viridis,4,4
2021,104,16,1,3,3,9,16,Bombus_pascuorum,NA,Helleborus_viridis,4,4
2021,104,16,1,3,3,9,16,Bombus_pascuorum,NA,Helleborus_viridis,4,4
2021,105,16,1,1,1,1,17,Eristalis_sp,NA,Taraxacum_sp,22,1
2021,105,16,1,1,1,1,17,Eristalis_sp,NA,Taraxacum_sp,22,1
2021,105,16,1,1,1,1,17,Eristalis_sp,NA,Taraxacum_sp,21,6
2021,105,16,1,1,1,1,17,Eristalis_sp,NA,Taraxacum_sp,20,6
2021,105,16,1,1,1,2,18,Eristalis_sp,NA,Taraxacum_sp,21,6
2021,105,16,1,1,1,2,18,Eristalis_sp,NA,Taraxacum_sp,22,6
2021,105,16,1,1,1,2,18,Eristalis_sp,NA,Taraxacum_sp,24,7
2021,105,16,1,1,1,3,19,Bombus_terrestris,NA,Helleborus_viridis,9,3
2021,105,16,1,1,1,3,19,Bombus_terrestris,NA,Helleborus_viridis,9,3
2021,105,16,1,1,1,3,19,Bombus_terrestris,NA,Helleborus_viridis,9,3
2021,105,16,1,2,1,4,20,Bombus_terrestris,NA,Helleborus_viridis,17,18
2021,105,16,1,2,1,4,20,Bombus_terrestris,NA,Helleborus_viridis,17,18
2021,105,16,1,2,1,4,20,Bombus_terrestris,NA,Helleborus_viridis,16,14
2021,105,16,1,2,1,4,20,Bombus_terrestris,NA,Helleborus_viridis,24,22
2021,105,16,1,2,1,4,20,Bombus_terrestris,NA,Helleborus_viridis,18,23
2021,105,16,1,2,1,4,20,Bombus_terrestris,NA,Helleborus_viridis,18,23
2021,105,16,1,2,1,4,20,Bombus_terrestris,NA,Helleborus_viridis,8,6
2021,105,16,1,2,1,4,20,Bombus_terrestris,NA,Helleborus_viridis,6,3
2021,105,16,1,2,1,5,21,Apis_mellifera,NA,Helleborus_viridis,18,6
2021,105,16,1,2,1,5,21,Apis_mellifera,NA,Helleborus_viridis,18,6
2021,105,16,1,2,1,6,22,Apis_mellifera,NA,Helleborus_viridis,18,6
2021,105,16,1,2,1,6,22,Apis_mellifera,NA,Helleborus_viridis,11,11
2021,105,16,1,2,1,7,23,Apis_mellifera,NA,Helleborus_viridis,21,1
2021,105,16,1,2,1,7,23,Apis_mellifera,NA,Helleborus_viridis,20,2
2021,105,16,1,2,1,7,23,Apis_mellifera,NA,Helleborus_viridis,22,22
2021,105,16,1,2,1,7,23,Apis_mellifera,NA,Helleborus_viridis,22,22
2021,105,16,1,3,1,8,24,Apis_mellifera,NA,Helleborus_viridis,20,14
2021,105,16,1,3,1,8,24,Apis_mellifera,NA,Helleborus_viridis,19,8
2021,105,16,1,3,1,8,24,Apis_mellifera,NA,Helleborus_viridis,20,1
2021,105,16,1,3,1,8,24,Apis_mellifera,NA,Helleborus_viridis,20,14
2021,105,16,1,3,1,8,24,Apis_mellifera,NA,Helleborus_viridis,20,14
2021,105,16,1,3,1,8,24,Apis_mellifera,NA,Helleborus_viridis,20,14
2021,105,16,1,3,1,9,25,Eristalis_sp,NA,Taraxacum_sp,6,1
2021,105,16,1,3,1,9,25,Eristalis_sp,NA,Taraxacum_sp,6,1
2021,105,16,1,3,1,9,25,Eristalis_sp,NA,Taraxacum_sp,6,6
2021,105,16,1,3,1,9,25,Eristalis_sp,NA,Taraxacum_sp,7,7
2021,105,16,1,3,1,10,26,Bombus_terrestris,NA,Helleborus_viridis,0,19
2021,105,16,1,3,1,10,26,Bombus_terrestris,NA,Helleborus_viridis,0,19
2021,105,16,1,3,1,10,26,Bombus_terrestris,NA,Helleborus_viridis,0,19
2021,105,16,1,3,1,10,26,Bombus_terrestris,NA,Helleborus_viridis,0,19
2021,106,16,2,1,2,1,27,Eristalis_sp,NA,Ranunculus_ficaria,8,2
2021,106,16,2,1,2,1,27,Eristalis_sp,NA,Ranunculus_ficaria,8,2
2021,106,16,2,1,2,2,28,Eristalis_similis,C2,Taraxacum_sp,15,9
2021,106,16,2,1,2,2,28,Eristalis_similis,C2,Taraxacum_sp,12,11
2021,106,16,2,1,2,3,29,Eristalis_sp,NA,Taraxacum_sp,11,12
2021,106,16,2,1,2,3,29,Eristalis_sp,NA,Bellis_perennis,12,13
2021,106,16,2,1,2,3,29,Eristalis_sp,NA,Taraxacum_sp,9,9
2021,106,16,2,1,2,3,29,Eristalis_sp,NA,Bellis_perennis,8,7
2021,106,16,2,1,2,3,29,Eristalis_sp,NA,Bellis_perennis,11,6
2021,106,16,2,1,2,3,29,Eristalis_sp,NA,Bellis_perennis,12,6
2021,106,16,2,1,2,3,29,Eristalis_sp,NA,Taraxacum_sp,13,7
2021,106,16,2,1,2,4,30,Eristalis_sp,NA,Taraxacum_sp,6,7
2021,106,16,2,1,2,4,30,Eristalis_sp,NA,Taraxacum_sp,7,8
2021,106,16,2,1,2,4,30,Eristalis_sp,NA,Ranunculus_repens,7,8
2021,106,16,2,1,2,4,30,Eristalis_sp,NA,Ranunculus_repens,7,8
2021,106,16,2,1,2,4,30,Eristalis_sp,NA,Taraxacum_sp,5,7
2021,106,16,2,1,2,4,30,Eristalis_sp,NA,Ranunculus_ficaria,4,7
2021,106,16,2,1,2,4,30,Eristalis_sp,NA,Taraxacum_sp,3,6
2021,106,16,2,1,2,4,30,Eristalis_sp,NA,Taraxacum_sp,2,7
2021,106,16,2,1,2,4,30,Eristalis_sp,NA,Taraxacum_sp,2,8
2021,106,16,2,2,2,5,31,Eristalis_sp,NA,Bellis_perennis,17,6
2021,106,16,2,2,2,5,31,Eristalis_sp,NA,Taraxacum_sp,16,6
2021,106,16,2,2,2,5,31,Eristalis_sp,NA,Taraxacum_sp,15,4
2021,106,16,2,2,2,6,32,Bombus_sp,NA,Bellis_perennis,14,13
2021,106,16,2,2,2,6,32,Bombus_sp,NA,Bellis_perennis,14,13
2021,106,16,2,2,2,7,33,Eupeodes_corollae,C3,Bellis_perennis,12,13
2021,106,16,2,2,2,7,33,Eupeodes_corollae,C3,Bellis_perennis,13,15
2021,106,16,2,2,2,7,33,Eupeodes_corollae,C3,Bellis_perennis,14,15
2021,106,16,2,2,2,8,34,Eupeodes_corollae,NA,Bellis_perennis,23,12
2021,106,16,2,2,2,8,34,Eupeodes_corollae,NA,Bellis_perennis,22,12
2021,106,16,2,2,2,8,34,Eupeodes_corollae,NA,Bellis_perennis,22,14
2021,106,16,2,2,2,9,35,Eristalis_sp,NA,Taraxacum_sp,9,11
2021,106,16,2,2,2,9,35,Eristalis_sp,NA,Taraxacum_sp,9,11
2021,106,16,2,2,2,9,35,Eristalis_sp,NA,Taraxacum_sp,8,11
2021,107,16,2,2,3,1,36,Eristalis_tenax,NA,Scilla_verna,19,19
2021,107,16,2,2,3,1,36,Eristalis_tenax,NA,Scilla_verna,17,2
2021,107,16,2,2,3,1,36,Eristalis_tenax,NA,Scilla_verna,16,2
2021,107,16,2,2,3,1,36,Eristalis_tenax,NA,Scilla_verna,16,2
2021,107,16,2,2,3,1,36,Eristalis_tenax,NA,Scilla_verna,16,2
2021,107,16,2,2,3,1,36,Eristalis_tenax,NA,Scilla_verna,16,2
2021,107,16,2,2,3,1,36,Eristalis_tenax,NA,Scilla_verna,16,2
2021,107,16,2,2,3,1,36,Eristalis_tenax,NA,Scilla_verna,16,2
2021,107,16,2,2,3,1,36,Eristalis_tenax,NA,Scilla_verna,16,2
2021,107,16,2,2,3,1,36,Eristalis_tenax,NA,Scilla_verna,16,2
2021,107,16,2,2,3,2,37,Andrena_cf_morio,NA,Potentilla_erecta,21,4
2021,107,16,2,2,3,2,37,Andrena_cf_morio,NA,Potentilla_erecta,17,1
2021,107,16,2,3,3,3,38,Bombus_pascuorum,NA,Lathyrus_linifolius,1,8
2021,107,16,2,3,3,3,38,Bombus_pascuorum,NA,Lathyrus_linifolius,0,7
2021,107,16,2,3,3,3,38,Bombus_pascuorum,NA,Lathyrus_linifolius,0,9
2021,107,16,2,3,3,4,39,Bombus_lapidarius,C4,Lathyrus_linifolius,13,16
2021,107,16,2,3,3,4,39,Bombus_lapidarius,C4,Lathyrus_linifolius,16,2
2021,107,16,2,3,3,4,39,Bombus_lapidarius,C4,Lathyrus_linifolius,16,24
2021,112,17,2,3,5,1,40,Empis_sp,C5,Scilla_verna,20,14
2021,112,17,2,3,5,1,40,Empis_sp,C5,Scilla_verna,20,14
2021,113,17,3,2,4,1,41,Empis_sp,?=11,Scilla_verna,4,7
2021,113,17,3,2,4,1,41,Empis_sp,?=11,Scilla_verna,4,7
2021,113,17,3,2,4,1,41,Empis_sp,?=11,Scilla_verna,3,7
2021,114,17,3,1,2,1,42,Eristalis_sp,NA,Hepatica_nobilis,21,18
2021,114,17,3,1,2,1,42,Eristalis_sp,NA,Taraxacum_sp,18,17
2021,114,17,3,1,2,1,42,Eristalis_sp,NA,Bellis_perennis,18,17
2021,114,17,3,1,2,1,42,Eristalis_sp,NA,Bellis_perennis,18,17
2021,114,17,3,1,2,1,42,Eristalis_sp,NA,Bellis_perennis,17,16
2021,114,17,3,1,2,1,42,Eristalis_sp,NA,Bellis_perennis,17,16
2021,114,17,3,1,2,1,42,Eristalis_sp,NA,Taraxacum_sp,17,16
2021,114,17,3,1,2,1,42,Eristalis_sp,NA,Hepatica_nobilis,15,16
2021,114,17,3,1,2,1,42,Eristalis_sp,NA,Bellis_perennis,14,16
2021,114,17,3,1,2,1,42,Eristalis_sp,NA,Bellis_perennis,12,17
2021,114,17,3,1,2,2,43,Bombus_pratorum,Bombus C6,Helleborus_viridis,23,19
2021,114,17,3,1,2,2,43,Bombus_pratorum,Bombus C6,Helleborus_viridis,23,19
2021,114,17,3,1,2,3,44,Apis_mellifera,NA,Helleborus_viridis,19,23
2021,114,17,3,1,2,3,44,Apis_mellifera,NA,Helleborus_viridis,18,23
2021,114,17,3,1,2,3,44,Apis_mellifera,NA,Helleborus_viridis,18,24
2021,114,17,3,1,2,3,44,Apis_mellifera,NA,Helleborus_viridis,19,23
2021,114,17,3,1,2,3,44,Apis_mellifera,NA,Helleborus_viridis,20,24
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,18,14
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,17,13
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,17,12
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,15,13
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,16,13
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,17,14
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,18,14
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,18,14
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,18,15
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,17,15
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,16,14
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,15,14
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,15,14
2021,114,17,3,1,2,4,45,Apis_mellifera,NA,Taraxacum_sp,13,15
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,8,8
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,8,8
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,8,8
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Bellis_perennis,8,8
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,8,8
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Bellis_perennis,8,8
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,8,8
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,8,8
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,6,3
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,6,3
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,5,3
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,5,3
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Oxalis_acetosella,5,3
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Oxalis_acetosella,5,3
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Oxalis_acetosella,4,4
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,4,5
2021,114,17,3,1,2,5,46,Andrena_cineraria,C7,Potentilla_sterilis,4,5
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,2,7
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,2,7
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,2,7
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,3,12
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,3,12
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,3,13
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,2,14
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,2,15
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,2,15
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,4,17
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,2,17
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,2,17
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,2,17
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,0,16
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,1,15
2021,114,17,3,1,2,6,47,Apis_mellifera,NA,Taraxacum_sp,1,14
2021,114,17,3,1,2,7,48,Andrena_cineraria,?=C7,Potentilla_sterilis,13,17
2021,114,17,3,1,2,7,48,Andrena_cineraria,?=C7,Oxalis_acetosella,12,22
2021,114,17,3,1,2,7,48,Andrena_cineraria,?=C7,Potentilla_sterilis,12,22
2021,114,17,3,1,2,7,48,Andrena_cineraria,?=C7,Potentilla_sterilis,9,2
2021,114,17,3,1,2,7,48,Andrena_cineraria,?=C7,Potentilla_sterilis,6,2
2021,114,17,3,1,2,8,49,Apis_mellifera,NA,Taraxacum_sp,9,13
2021,114,17,3,1,2,8,49,Apis_mellifera,NA,Taraxacum_sp,9,13
2021,114,17,3,1,2,8,49,Apis_mellifera,NA,Taraxacum_sp,8,11
2021,114,17,3,1,2,8,49,Apis_mellifera,NA,Taraxacum_sp,8,11
2021,114,17,3,1,2,8,49,Apis_mellifera,NA,Taraxacum_sp,6,1
2021,114,17,3,2,2,9,50,Andrena_cf_morio,NA,Bellis_perennis,20,18
2021,114,17,3,2,2,9,50,Andrena_cf_morio,NA,Bellis_perennis,18,16
2021,114,17,3,2,2,9,50,Andrena_cf_morio,NA,Bellis_perennis,18,16
2021,114,17,3,2,2,9,50,Andrena_cf_morio,NA,Hepatica_nobilis,15,15
2021,114,17,3,2,2,9,50,Andrena_cf_morio,NA,Hepatica_nobilis,14,15
2021,114,17,3,2,2,9,50,Andrena_cf_morio,NA,Hepatica_nobilis,14,15
2021,114,17,3,2,2,9,50,Andrena_cf_morio,NA,Hepatica_nobilis,14,15
2021,114,17,3,2,2,10,51,Apis_mellifera,NA,Helleborus_viridis,20,24
2021,114,17,3,2,2,10,51,Apis_mellifera,NA,Helleborus_viridis,20,24
2021,114,17,3,2,2,11,52,Eristalis_sp,NA,Bellis_perennis,7,17
2021,114,17,3,2,2,11,52,Eristalis_sp,NA,Potentilla_sterilis,7,17
2021,114,17,3,2,2,12,53,Apis_mellifera,NA,Taraxacum_sp,14,17
2021,114,17,3,2,2,12,53,Apis_mellifera,NA,Taraxacum_sp,15,15
2021,114,17,3,2,2,12,53,Apis_mellifera,NA,Taraxacum_sp,15,15
2021,114,17,3,2,2,12,53,Apis_mellifera,NA,Taraxacum_sp,14,15
2021,114,17,3,2,2,12,53,Apis_mellifera,NA,Taraxacum_sp,13,14
2021,114,17,3,2,2,12,53,Apis_mellifera,NA,Taraxacum_sp,13,14
2021,114,17,3,2,2,12,53,Apis_mellifera,NA,Taraxacum_sp,12,13
2021,114,17,3,2,2,12,53,Apis_mellifera,NA,Taraxacum_sp,14,11
2021,114,17,3,2,2,12,53,Apis_mellifera,NA,Taraxacum_sp,14,1
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,16,14
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,16,14
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,14,13
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,14,13
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,13,13
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,11,13
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,12,17
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,10,15
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,9,13
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,9,13
2021,114,17,3,2,2,13,54,Apis_mellifera,NA,Taraxacum_sp,8,13
2021,114,17,3,2,2,14,55,Apis_mellifera,NA,Taraxacum_sp,20,16
2021,114,17,3,2,2,14,55,Apis_mellifera,NA,Taraxacum_sp,20,16
2021,114,17,3,2,2,14,55,Apis_mellifera,NA,Taraxacum_sp,20,16
2021,114,17,3,2,2,14,55,Apis_mellifera,NA,Taraxacum_sp,21,19
2021,114,17,3,2,2,15,56,Eristalis_sp,NA,Bellis_perennis,23,17
2021,114,17,3,2,2,15,56,Eristalis_sp,NA,Bellis_perennis,22,17
2021,114,17,3,2,2,15,56,Eristalis_sp,NA,Bellis_perennis,22,17
2021,114,17,3,2,2,16,57,Apis_mellifera,NA,Taraxacum_sp,15,13
2021,114,17,3,2,2,16,57,Apis_mellifera,NA,Taraxacum_sp,15,13
2021,114,17,3,2,2,16,57,Apis_mellifera,NA,Taraxacum_sp,17,11
2021,114,17,3,2,2,16,57,Apis_mellifera,NA,Taraxacum_sp,17,11
2021,114,17,3,2,2,17,58,Lasioglossum_immunitum,NA,Taraxacum_sp,1,16
2021,114,17,3,2,2,17,58,Lasioglossum_immunitum,NA,Taraxacum_sp,1,15
2021,114,17,3,2,2,18,59,Apis_mellifera,NA,Taraxacum_sp,3,14
2021,114,17,3,2,2,18,59,Apis_mellifera,NA,Taraxacum_sp,4,16
2021,114,17,3,2,2,18,59,Apis_mellifera,NA,Taraxacum_sp,4,16
2021,114,17,3,2,2,18,59,Apis_mellifera,NA,Taraxacum_sp,5,16
2021,114,17,3,2,2,18,59,Apis_mellifera,NA,Taraxacum_sp,4,17
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Potentilla_sterilis,5,16
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Potentilla_sterilis,5,16
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Bellis_perennis,5,16
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Hutchinsia_alpina,6,15
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Hutchinsia_alpina,6,15
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Potentilla_sterilis,6,15
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Potentilla_sterilis,6,15
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Potentilla_sterilis,4,15
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Oxalis_acetosella,1,13
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Taraxacum_sp,0,13
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Potentilla_sterilis,0,13
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Potentilla_sterilis,1,12
2021,114,17,3,2,2,19,60,Andrena_cf_morio,NA,Potentilla_sterilis,1,12
2021,114,17,3,2,2,20,61,Andrena_cf_morio,NA,Potentilla_sterilis,12,8
2021,114,17,3,2,2,20,61,Andrena_cf_morio,NA,Potentilla_sterilis,12,8
2021,114,17,3,2,2,20,61,Andrena_cf_morio,NA,Potentilla_sterilis,12,8
2021,114,17,3,2,2,21,62,Eristalis_sp,NA,Bellis_perennis,12,1
2021,114,17,3,2,2,21,62,Eristalis_sp,NA,Bellis_perennis,13,11
2021,114,17,3,2,2,21,62,Eristalis_sp,NA,Bellis_perennis,13,11
2021,114,17,3,2,2,22,63,Apis_mellifera,NA,Taraxacum_sp,23,14
2021,114,17,3,2,2,22,63,Apis_mellifera,NA,Taraxacum_sp,23,14
2021,114,17,3,2,2,23,64,Apis_mellifera,NA,Taraxacum_sp,5,9
2021,114,17,3,2,2,23,64,Apis_mellifera,NA,Taraxacum_sp,6,9
