Year,Day_ISO,Week_ISO,Week,Periodo_hora,Bosque,Codigo_vuelo_dia,Codigo_vuelo,Polinizador,Codigo_captura,Planta,X,Y
2020,143,21,7,2,1,12,87,Platycheirus_sp,NA,Ranunculus_sp,2,15
2020,143,21,7,2,1,12,87,Platycheirus_sp,NA,Ranunculus_sp,2,15
2020,143,21,7,2,1,12,87,Platycheirus_sp,NA,Ranunculus_sp,2,15
2020,143,21,7,2,1,12,87,Platycheirus_sp,NA,Ranunculus_sp,4,15
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,10
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,10
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,10
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,9
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,10
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,19,11
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,18,11
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,18,11
2020,143,21,7,3,1,23,98,Lasioglossum_calceatum,NA,Ranunculus_sp,17,11
2020,143,21,7,3,1,25,100,Lasioglossum_calceatum,NA,Ranunculus_sp,16,10
2020,143,21,7,3,1,25,100,Lasioglossum_calceatum,NA,Ranunculus_sp,16,10
2020,143,21,7,3,1,25,100,Lasioglossum_calceatum,NA,Ranunculus_sp,16,10
2020,147,22,8,1,4,1,122,Seladonia_confusa,NA,Potentilla_erecta,22,4
2020,147,22,8,1,4,1,122,Seladonia_confusa,NA,Potentilla_erecta,22,4
2020,147,22,8,1,4,1,122,Seladonia_confusa,NA,Potentilla_erecta,22,4
2020,147,22,8,1,4,1,122,Seladonia_confusa,NA,Potentilla_erecta,21,4
2020,176,26,12,2,4,8,391,Lasioglossum_calceatum,NA,Potentilla_erecta,24,3
2020,176,26,12,2,4,8,391,Lasioglossum_calceatum,NA,Potentilla_erecta,24,3
2020,176,26,12,2,4,9,392,Lasioglossum_calceatum,NA,Potentilla_erecta,9,1
2020,176,26,12,2,4,9,392,Lasioglossum_calceatum,NA,Potentilla_erecta,9,1
2020,176,26,12,2,4,9,392,Lasioglossum_calceatum,NA,Potentilla_erecta,9,1
2020,176,26,12,2,4,10,393,Lasioglossum_calceatum,NA,Potentilla_erecta,21,21
2020,176,26,12,2,4,10,393,Lasioglossum_calceatum,NA,Potentilla_erecta,21,21
2020,176,26,12,2,4,11,394,Lasioglossum_calceatum,NA,Potentilla_erecta,6,8
2020,176,26,12,2,4,11,394,Lasioglossum_calceatum,NA,Potentilla_erecta,6,8
2020,176,26,12,2,4,11,394,Lasioglossum_calceatum,NA,Potentilla_erecta,6,8
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,14
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,15
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,14
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,14
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,14
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,14
2020,148,22,8,2,5,18,161,Eupeodes_corollae,NA,Potentilla_erecta,3,15
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,3,14
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,3,14
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,4,15
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,3,10
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,4,15
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,4,15
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,5,15
2020,148,22,8,2,5,19,162,Eupeodes_corollae,NA,Potentilla_erecta,5,15
2020,148,22,8,2,5,21,164,Eupeodes_corollae,NA,Potentilla_erecta,6,15
2020,148,22,8,2,5,21,164,Eupeodes_corollae,NA,Potentilla_erecta,6,17
2020,148,22,8,2,5,21,164,Eupeodes_corollae,NA,Potentilla_erecta,6,18
2020,148,22,8,3,5,24,167,Platycheirus_albimanus,NA,Potentilla_erecta,5,7
2020,148,22,8,3,5,24,167,Platycheirus_albimanus,NA,Potentilla_erecta,5,6
2020,148,22,8,3,5,24,167,Platycheirus_albimanus,NA,Potentilla_erecta,3,7
2020,148,22,8,3,5,29,172,Platycheirus_albimanus,NA,Potentilla_erecta,5,13
2020,148,22,8,3,5,29,172,Platycheirus_albimanus,NA,Potentilla_erecta,4,12
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,20
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,20
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,20
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,20
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,21
2020,149,22,8,2,3,1,175,Episyrphus_balteatus,NA,Ranunculus_sp,1,22
2020,149,22,8,3,3,23,197,Osmia_andrenoides,NA,Lotus_corniculatus,17,23
2020,149,22,8,3,3,23,197,Osmia_andrenoides,NA,Lotus_corniculatus,17,23
2020,149,22,8,3,3,23,197,Osmia_andrenoides,NA,Lotus_corniculatus,17,23
2020,149,22,8,3,3,23,197,Osmia_andrenoides,NA,Lotus_corniculatus,17,23
2020,150,22,8,3,1,30,227,Episyrphus_balteatus,NA,Ranunculus_sp,6,18
2020,150,22,8,3,1,30,227,Episyrphus_balteatus,NA,Ranunculus_sp,6,18
2020,150,22,8,3,1,30,227,Episyrphus_balteatus,NA,Bellis_perennis,8,18
2020,150,22,8,3,1,30,227,Episyrphus_balteatus,NA,Ranunculus_sp,8,18
2020,175,26,12,1,2,2,398,Cheilosia_nigripes,NA,Plantago_sp,20,13
2020,175,26,12,1,2,2,398,Cheilosia_nigripes,NA,Plantago_sp,20,13
2020,175,26,12,1,2,2,398,Cheilosia_nigripes,NA,Plantago_sp,20,13
2020,175,26,12,1,2,2,398,Cheilosia_nigripes,NA,Plantago_sp,19,13
2020,175,26,12,2,2,11,407,Cheilosia_nigripes,NA,Bellis_perennis,7,24
2020,175,26,12,2,2,11,407,Cheilosia_nigripes,NA,Bellis_perennis,7,24
2020,175,26,12,3,2,17,413,Cheilosia_nigripes,NA,Prunella_vulgaris,4,12
2020,175,26,12,3,2,17,413,Cheilosia_nigripes,NA,Gallium_saxatile,4,12
2020,174,26,11,1,1,2,361,?=S108,NA,Ranunculus_sp,19,17
2020,174,26,11,1,1,2,361,?=S108,NA,Bellis_perennis,19,17
2020,174,26,11,2,1,7,366,?=S108,NA,Ranunculus_sp,16,18
2020,174,26,11,2,1,7,366,?=S108,NA,Ranunculus_sp,16,18
2020,174,26,11,2,1,7,366,?=S108,NA,Bellis_perennis,16,18
2020,174,26,11,2,1,7,366,?=S108,NA,Ranunculus_sp,15,18
2020,174,26,11,2,1,7,366,?=S108,NA,Ranunculus_sp,15,18
2020,174,26,11,2,1,7,366,?=S108,NA,Ranunculus_sp,15,18
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,13,16
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,13,16
2020,174,26,11,2,1,11,370,?=S108,NA,Bellis_perennis,13,16
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,13,16
2020,174,26,11,2,1,11,370,?=S108,NA,Bellis_perennis,13,16
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,13,16
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,13,16
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,14,17
2020,174,26,11,2,1,11,370,?=S108,NA,Ranunculus_sp,14,17
2020,174,26,11,2,1,14,373,?=S108,NA,Ranunculus_sp,12,4
2020,174,26,11,2,1,14,373,?=S108,NA,Euphrasia_alpina,12,4
2020,174,26,11,2,1,14,373,?=S108,NA,Euphrasia_alpina,12,4
2020,174,26,11,2,1,14,373,?=S108,NA,Euphrasia_alpina,12,4
2020,174,26,11,2,1,14,373,?=S108,NA,Plantago_sp,12,4
2020,174,26,11,3,1,17,376,?=S108,NA,Ranunculus_sp,21,14
2020,174,26,11,3,1,17,376,?=S108,NA,Ranunculus_sp,22,15
2020,174,26,11,3,1,17,376,?=S108,NA,Ranunculus_sp,23,15
2020,174,26,11,3,1,23,382,?=S108,NA,Trifolium_pratense,9,13
2020,174,26,11,3,1,23,382,?=S108,NA,Trifolium_pratense,9,13
2020,174,26,11,3,1,23,382,?=S108,NA,Trifolium_pratense,9,13
2020,174,26,11,3,1,23,382,?=S108,NA,Trifolium_pratense,9,13
2020,174,26,11,3,1,23,382,?=S108,NA,Trifolium_pratense,9,13
2020,174,26,11,2,1,8,367,Eristalis_similis,NA,Bellis_perennis,14,16
2020,174,26,11,2,1,8,367,Eristalis_similis,NA,Ranunculus_sp,14,17
2020,176,26,12,2,4,6,389,?=S120,NA,Potentilla_erecta,8,6
2020,176,26,12,2,4,6,389,?=S120,NA,Potentilla_erecta,8,6
2020,176,26,12,2,4,6,389,?=S120,NA,Potentilla_erecta,8,6
2020,176,26,12,2,4,6,389,?=S120,NA,Potentilla_erecta,8,6
2020,179,26,12,1,3,2,459,Melanostoma_scalare,NA,Prunella_vulgaris,9,19
2020,179,26,12,1,3,2,459,Melanostoma_scalare,NA,Prunella_vulgaris,9,19
2020,179,26,12,1,3,2,459,Melanostoma_scalare,NA,Prunella_vulgaris,9,19
2020,179,26,12,1,3,2,459,Melanostoma_scalare,NA,Prunella_vulgaris,9,19
2020,180,26,12,3,2,32,452,Eupeodes_corollae,NA,Plantago_sp,4,9
2020,180,26,12,3,2,32,452,Eupeodes_corollae,NA,Plantago_sp,4,9
2020,148,22,8,1,5,7,150,Lasioglossum_punctatissimum,NA,Potentilla_erecta,12,5
2020,148,22,8,1,5,7,150,Lasioglossum_punctatissimum,NA,Potentilla_erecta,12,6
2020,148,22,8,1,5,8,151,Lasioglossum_punctatissimum,NA,Daboecia_cantabrica,22,19
2020,148,22,8,1,5,8,151,Lasioglossum_punctatissimum,NA,Daboecia_cantabrica,22,19
2020,148,22,8,1,5,8,151,Lasioglossum_punctatissimum,NA,Daboecia_cantabrica,22,19
2020,148,22,8,1,5,9,152,Lasioglossum_punctatissimum,NA,Potentilla_erecta,11,13
2020,148,22,8,1,5,9,152,Lasioglossum_punctatissimum,NA,Potentilla_erecta,11,13
2020,148,22,8,1,5,9,152,Lasioglossum_punctatissimum,NA,Potentilla_erecta,11,12
2020,148,22,8,1,5,10,153,Lasioglossum_punctatissimum,NA,Potentilla_erecta,5,7
2020,148,22,8,1,5,10,153,Lasioglossum_punctatissimum,NA,Potentilla_erecta,3,7
2020,148,22,8,3,5,31,174,Lasioglossum_punctatissimum,NA,Potentilla_erecta,18,12
2020,148,22,8,3,5,31,174,Lasioglossum_punctatissimum,NA,Potentilla_erecta,18,12
2020,148,22,8,1,5,2,145,Melanostoma_scalare,NA,Potentilla_erecta,9,6
2020,148,22,8,1,5,2,145,Melanostoma_scalare,NA,Potentilla_erecta,9,6
2020,149,22,8,2,3,3,177,Andrena_wikella,NA,Lotus_corniculatus,16,24
2020,149,22,8,2,3,3,177,Andrena_wikella,NA,Lotus_corniculatus,16,24
2020,149,22,8,2,3,3,177,Andrena_wikella,NA,Lotus_corniculatus,18,23
2020,149,22,8,2,3,3,177,Andrena_wikella,NA,Lotus_corniculatus,18,23
2020,149,22,8,2,3,4,178,Andrena_wikella,NA,Lotus_corniculatus,22,17
2020,149,22,8,2,3,4,178,Andrena_wikella,NA,Lotus_corniculatus,22,17
2020,149,22,8,2,3,8,182,Andrena_wikella,NA,Lotus_corniculatus,3,12
2020,149,22,8,2,3,8,182,Andrena_wikella,NA,Lotus_corniculatus,3,12
2020,149,22,8,2,3,8,182,Andrena_wikella,NA,Lotus_corniculatus,3,12
2020,149,22,8,2,3,10,184,Andrena_wikella,NA,Potentilla_erecta,22,8
2020,149,22,8,2,3,10,184,Andrena_wikella,NA,Potentilla_erecta,24,9
2020,149,22,8,2,3,19,193,Andrena_wikella,NA,Lotus_corniculatus,0,22
2020,149,22,8,2,3,19,193,Andrena_wikella,NA,Lotus_corniculatus,0,22
2020,149,22,8,2,3,7,181,Seladonia_confusa,NA,Lotus_corniculatus,16,7
2020,149,22,8,2,3,7,181,Seladonia_confusa,NA,Lotus_corniculatus,16,7
2020,149,22,8,2,3,7,181,Seladonia_confusa,NA,Thymus_praecox,15,8
2020,149,22,8,2,3,7,181,Seladonia_confusa,NA,Lotus_corniculatus,14,8
2020,149,22,8,2,3,14,188,Seladonia_confusa,NA,Ranunculus_sp,13,12
2020,149,22,8,2,3,14,188,Seladonia_confusa,NA,Trifolium_repens,14,12
2020,149,22,8,2,3,14,188,Seladonia_confusa,NA,Ranunculus_sp,13,12
2020,149,22,8,2,3,14,188,Seladonia_confusa,NA,Lotus_corniculatus,13,12
2020,149,22,8,2,3,17,191,Seladonia_confusa,NA,Lotus_corniculatus,12,13
2020,149,22,8,2,3,17,191,Seladonia_confusa,NA,Lotus_corniculatus,12,13
2020,149,22,8,2,3,9,183,?=S28,NA,Potentilla_erecta,5,13
2020,149,22,8,2,3,9,183,?=S28,NA,Potentilla_erecta,5,14
2020,149,22,8,2,3,9,183,?=S28,NA,Potentilla_erecta,5,14
2020,149,22,8,2,3,13,187,?=S28,NA,Potentilla_erecta,24,19
2020,149,22,8,2,3,13,187,?=S28,NA,Potentilla_erecta,23,19
2020,149,22,8,2,3,11,185,?=S30,NA,Lotus_corniculatus,18,5
2020,149,22,8,2,3,11,185,?=S30,NA,Lotus_corniculatus,18,5
2020,149,22,8,2,3,11,185,?=S30,NA,Lotus_corniculatus,18,2
2020,149,22,8,2,3,11,185,?=S30,NA,Thymus_praecox,18,2
2020,149,22,8,2,3,11,185,?=S30,NA,Thymus_praecox,18,2
2020,149,22,8,2,3,12,186,?=S30,NA,Lotus_corniculatus,18,2
2020,149,22,8,2,3,12,186,?=S30,NA,Lotus_corniculatus,16,3
2020,149,22,8,2,3,12,186,?=S30,NA,Lotus_corniculatus,17,4
2020,149,22,8,2,3,12,186,?=S30,NA,Lotus_corniculatus,17,4
2020,149,22,8,2,3,12,186,?=S30,NA,Lotus_corniculatus,17,4
2020,149,22,8,2,3,12,186,?=S30,NA,Lotus_corniculatus,17,4
2020,149,22,8,3,3,20,194,?=S30,NA,Lotus_corniculatus,22,19
2020,149,22,8,3,3,20,194,?=S30,NA,Lotus_corniculatus,22,19
2020,149,22,8,3,3,20,194,?=S30,NA,Lotus_corniculatus,22,19
2020,149,22,8,3,3,20,194,?=S30,NA,Lotus_corniculatus,21,18
2020,149,22,8,3,3,20,194,?=S30,NA,Lotus_corniculatus,20,18
2020,149,22,8,3,3,21,195,?=S30,NA,Lotus_corniculatus,4,15
2020,149,22,8,3,3,21,195,?=S30,NA,Lotus_corniculatus,5,16
2020,149,22,8,3,3,21,195,?=S30,NA,Lotus_corniculatus,6,16
2020,149,22,8,3,3,21,195,?=S30,NA,Lathyrus_linifolius,5,18
2020,149,22,8,3,3,21,195,?=S30,NA,Lotus_corniculatus,16,18
2020,149,22,8,3,3,21,195,?=S30,NA,Lotus_corniculatus,16,18
2020,140,21,7,3,3,4,54,Lasioglossum_punctatissimum,NA,Potentilla_erecta,23,11
2020,140,21,7,3,3,4,54,Lasioglossum_punctatissimum,NA,Potentilla_erecta,23,11
2020,146,22,7,2,2,66,296,Seladonia_confusa,NA,Erysimum_gorbeanum,9,23
2020,146,22,7,2,2,66,296,Seladonia_confusa,NA,Bellis_perennis,8,23
2020,142,21,7,2,5,8,66,Sphaerophoria_scripta,NA,Potentilla_erecta,13,1
2020,142,21,7,2,5,8,66,Sphaerophoria_scripta,NA,Potentilla_erecta,13,0
2020,142,21,7,2,5,8,66,Sphaerophoria_scripta,NA,Potentilla_erecta,13,0
2020,142,21,7,2,5,8,66,Sphaerophoria_scripta,NA,Potentilla_erecta,14,0
2020,142,21,7,2,5,9,67,Sphaerophoria_scripta,NA,Potentilla_erecta,5,6
2020,142,21,7,2,5,9,67,Sphaerophoria_scripta,NA,Potentilla_erecta,5,6
2020,142,21,7,2,5,9,67,Sphaerophoria_scripta,NA,Potentilla_erecta,5,6
2020,142,21,7,3,5,13,71,Sphaerophoria_scripta,NA,Potentilla_erecta,7,8
2020,142,21,7,3,5,13,71,Sphaerophoria_scripta,NA,Potentilla_erecta,8,8
2020,142,21,7,3,5,13,71,Sphaerophoria_scripta,NA,Potentilla_erecta,8,8
2020,142,21,7,3,5,14,72,Sphaerophoria_scripta,NA,Potentilla_erecta,6,11
2020,142,21,7,3,5,14,72,Sphaerophoria_scripta,NA,Potentilla_erecta,6,11
2020,142,21,7,3,5,14,72,Sphaerophoria_scripta,NA,Potentilla_erecta,5,11
2020,142,21,7,3,5,14,72,Sphaerophoria_scripta,NA,Potentilla_erecta,5,11
2020,142,21,7,3,5,15,73,Sphaerophoria_scripta,NA,Potentilla_erecta,3,12
2020,142,21,7,3,5,15,73,Sphaerophoria_scripta,NA,Potentilla_erecta,3,12
2020,142,21,7,3,5,15,73,Sphaerophoria_scripta,NA,Potentilla_erecta,3,12
2020,142,21,7,3,5,15,73,Sphaerophoria_scripta,NA,Potentilla_erecta,2,12
2020,142,21,7,3,5,15,73,Sphaerophoria_scripta,NA,Potentilla_erecta,2,12
2020,142,21,7,3,5,15,73,Sphaerophoria_scripta,NA,Potentilla_erecta,0,11
2020,142,21,7,3,5,15,73,Sphaerophoria_scripta,NA,Potentilla_erecta,0,11
2020,142,21,7,3,5,15,73,Sphaerophoria_scripta,NA,Potentilla_erecta,0,11
2020,142,21,7,3,5,15,73,Sphaerophoria_scripta,NA,Potentilla_erecta,0,11
2020,142,21,7,3,5,15,73,Sphaerophoria_scripta,NA,Potentilla_erecta,0,11
2020,143,21,7,2,1,32,107,Sphaerophoria_scripta,NA,Ranunculus_sp,16,5
2020,143,21,7,2,1,32,107,Sphaerophoria_scripta,NA,Ranunculus_sp,16,5
2020,143,21,7,2,1,32,107,Sphaerophoria_scripta,NA,Ranunculus_sp,16,5
2020,143,21,7,2,1,32,107,Sphaerophoria_scripta,NA,Bellis_perennis,16,5
2020,143,21,7,2,1,32,107,Sphaerophoria_scripta,NA,Bellis_perennis,16,6
2020,138,20,6,1,1,27,43,Andrena_rhyssonota,1S,Taraxacum_sp,21,15
2020,138,20,6,1,1,27,43,Andrena_rhyssonota,1S,Taraxacum_sp,22,14
2020,138,20,6,1,1,27,43,Andrena_rhyssonota,1S,Taraxacum_sp,21,13
2020,138,20,6,1,1,27,43,Andrena_rhyssonota,1S,Taraxacum_sp,22,12
2020,138,20,6,1,1,27,43,Andrena_rhyssonota,1S,Taraxacum_sp,16,11
2020,138,20,6,1,1,27,43,Andrena_rhyssonota,1S,Taraxacum_sp,16,9
2020,138,20,6,1,1,27,43,Andrena_rhyssonota,1S,Taraxacum_sp,18,13
2020,138,20,6,1,1,27,43,Andrena_rhyssonota,1S,Taraxacum_sp,17,11
2020,180,26,12,2,2,11,431,Abeja_culo_rayas,NA,Ranunculus_sp,23,23
2020,180,26,12,2,2,11,431,Abeja_culo_rayas,NA,Ranunculus_sp,22,24
2020,180,26,12,2,2,16,436,Abeja_culo_rayas,NA,Trifolium_repens,18,18
2020,180,26,12,2,2,16,436,Abeja_culo_rayas,NA,Trifolium_repens,17,16
2020,179,26,12,2,3,6,463,Abeja_culo_rayas,NA,Taraxacum_sp,10,16
2020,179,26,12,2,3,6,463,Abeja_culo_rayas,NA,Plantago_sp,11,16
2020,179,26,12,2,3,6,463,Abeja_culo_rayas,NA,Potentilla_erecta,11,16
2020,179,26,12,2,3,11,468,Abeja_culo_rayas,NA,Taraxacum_sp,18,8
2020,179,26,12,2,3,11,468,Abeja_culo_rayas,NA,Thymus_praecox,18,8
2020,179,26,12,2,3,15,472,Abeja_culo_rayas,NA,Potentilla_erecta,15,12
2020,179,26,12,2,3,15,472,Abeja_culo_rayas,NA,Taraxacum_sp,15,11
2020,179,26,12,2,3,15,472,Abeja_culo_rayas,NA,Teucrium_pyrenaicum,15,11
2020,179,26,12,3,3,23,480,Abeja_culo_rayas,NA,Thymus_praecox,16,13
2020,179,26,12,3,3,23,480,Abeja_culo_rayas,NA,Thymus_praecox,16,13
2020,179,26,12,3,3,23,480,Abeja_culo_rayas,NA,Thymus_praecox,16,13
2020,179,26,12,3,3,28,485,Abeja_culo_rayas,NA,Potentilla_erecta,7,8
2020,179,26,12,3,3,28,485,Abeja_culo_rayas,NA,Potentilla_erecta,7,8
2020,179,26,12,3,3,28,485,Abeja_culo_rayas,NA,Potentilla_erecta,7,8
2020,179,26,12,3,3,28,485,Abeja_culo_rayas,NA,Potentilla_erecta,7,8
2020,179,26,12,3,3,28,485,Abeja_culo_rayas,NA,Potentilla_erecta,7,7
2020,179,26,12,3,3,28,485,Abeja_culo_rayas,NA,Potentilla_erecta,8,8
2020,182,27,13,1,1,11,531,Abeja_culo_rayas,NA,Trifolium_pratense,9,10
2020,182,27,13,1,1,11,531,Abeja_culo_rayas,NA,Trifolium_pratense,9,10
2020,182,27,13,2,1,28,548,Abeja_foto,NA,Lotus_corniculatus,4,1
2020,182,27,13,2,1,28,548,Abeja_foto,NA,Lotus_corniculatus,4,1
2020,182,27,13,2,1,28,548,Abeja_foto,NA,Lotus_corniculatus,4,1
2020,140,21,7,3,3,7,57,Seladonia_confusa,NA,Potentilla_erecta,18,17
2020,140,21,7,3,3,7,57,Seladonia_confusa,NA,Ranunculus_sp,18,17
2020,140,21,7,3,3,7,57,Seladonia_confusa,NA,Potentilla_erecta,18,17
2020,141,21,7,3,4,1,58,Seladonia_confusa,NA,Daboecia_cantabrica,5,17
2020,141,21,7,3,4,1,58,Seladonia_confusa,NA,Daboecia_cantabrica,5,17
2020,142,21,7,2,5,3,61,Seladonia_confusa,NA,Potentilla_erecta,22,2
2020,142,21,7,2,5,3,61,Seladonia_confusa,NA,Potentilla_erecta,22,2
2020,142,21,7,2,5,3,61,Seladonia_confusa,NA,Potentilla_erecta,22,2
2020,142,21,7,2,5,3,61,Seladonia_confusa,NA,Potentilla_erecta,22,2
2020,142,21,7,2,5,3,61,Seladonia_confusa,NA,Scorzonera_humilis,22,4
2020,142,21,7,2,5,3,61,Seladonia_confusa,NA,Potentilla_erecta,21,3
2020,143,21,7,2,1,10,85,Lasioglossum_calceatum,S11,Taraxacum_sp,0,9
2020,143,21,7,2,1,10,85,Lasioglossum_calceatum,S11,Taraxacum_sp,1,10
2020,140,21,7,3,3,2,52,Andrena_minutuloides,S4,Potentilla_erecta,9,4
2020,140,21,7,3,3,2,52,Andrena_minutuloides,S4,Potentilla_erecta,9,4
2020,140,21,7,3,3,2,52,Andrena_minutuloides,S4,Potentilla_erecta,9,5
2020,140,21,7,3,3,2,52,Andrena_minutuloides,S4,Potentilla_erecta,10,6
2020,140,21,7,3,3,3,53,Lasioglossum_punctatissimum,S5,Potentilla_erecta,22,11
2020,140,21,7,3,3,3,53,Lasioglossum_punctatissimum,S5,Potentilla_erecta,22,12
2020,140,21,7,3,3,3,53,Lasioglossum_punctatissimum,S5,Potentilla_erecta,20,12
2020,140,21,7,3,3,3,53,Lasioglossum_punctatissimum,S5,Potentilla_erecta,20,12
2020,140,21,7,3,3,3,53,Lasioglossum_punctatissimum,S5,Potentilla_erecta,20,11
2020,140,21,7,3,3,6,56,Seladonia_confusa,S6,Lotus_corniculatus,8,8
2020,140,21,7,3,3,6,56,Seladonia_confusa,S6,Lotus_corniculatus,7,8
2020,140,21,7,3,3,6,56,Seladonia_confusa,S6,Lotus_corniculatus,7,8
2020,143,21,7,2,1,14,89,Lasioglossum_calceatum,S13,Ranunculus_sp,11,2
2020,143,21,7,2,1,14,89,Lasioglossum_calceatum,S13,Ranunculus_sp,11,4
2020,143,21,7,2,1,14,89,Lasioglossum_calceatum,S13,Ranunculus_sp,11,4
2020,143,21,7,2,1,14,89,Lasioglossum_calceatum,S13,Ranunculus_sp,10,4
2020,167,25,10,2,4,2,324,Andrena_minutuloides,NA,Taraxacum_sp,15,4
2020,167,25,10,2,4,2,324,Andrena_minutuloides,NA,Taraxacum_sp,15,4
2020,127,19,5,2,1,1,7,Apis_mellifera,NA,Taraxacum_sp,20,23
2020,127,19,5,2,1,1,7,Apis_mellifera,NA,Taraxacum_sp,19,23
2020,127,19,5,2,1,1,7,Apis_mellifera,NA,Taraxacum_sp,18,23
2020,127,19,5,2,1,1,7,Apis_mellifera,NA,Taraxacum_sp,17,24
2020,127,19,5,2,1,1,7,Apis_mellifera,NA,Taraxacum_sp,17,24
2020,127,19,5,2,1,2,8,Apis_mellifera,NA,Taraxacum_sp,8,23
2020,127,19,5,2,1,2,8,Apis_mellifera,NA,Taraxacum_sp,8,23
2020,127,19,5,2,1,3,9,Apis_mellifera,NA,Taraxacum_sp,2,22
2020,127,19,5,2,1,3,9,Apis_mellifera,NA,Taraxacum_sp,2,24
2020,127,19,5,2,1,4,10,Apis_mellifera,NA,Taraxacum_sp,2,24
2020,127,19,5,2,1,4,10,Apis_mellifera,NA,Taraxacum_sp,1,23
2020,127,19,5,2,1,4,10,Apis_mellifera,NA,Taraxacum_sp,1,23
2020,128,19,5,2,2,2,15,Apis_mellifera,NA,Taraxacum_sp,1,22
2020,128,19,5,2,2,2,15,Apis_mellifera,NA,Taraxacum_sp,0,22
2020,138,20,6,1,1,2,18,Apis_mellifera,NA,Taraxacum_sp,6,10
2020,138,20,6,1,1,2,18,Apis_mellifera,NA,Taraxacum_sp,6,11
2020,138,20,6,1,1,2,18,Apis_mellifera,NA,Taraxacum_sp,5,10
2020,138,20,6,1,1,2,18,Apis_mellifera,NA,Taraxacum_sp,5,11
2020,138,20,6,1,1,3,19,Apis_mellifera,NA,Ranunculus_sp,3,15
2020,138,20,6,1,1,3,19,Apis_mellifera,NA,Ranunculus_sp,3,15
2020,138,20,6,1,1,3,19,Apis_mellifera,NA,Taraxacum_sp,3,17
2020,138,20,6,1,1,3,19,Apis_mellifera,NA,Taraxacum_sp,3,18
2020,138,20,6,1,1,3,19,Apis_mellifera,NA,Taraxacum_sp,3,19
2020,138,20,6,1,1,3,19,Apis_mellifera,NA,Ranunculus_sp,6,21
2020,166,24,10,1,2,1,325,Apis_mellifera,NA,Plantago_sp,20,2
2020,166,24,10,1,2,1,325,Apis_mellifera,NA,Plantago_sp,20,2
2020,166,24,10,1,2,1,325,Apis_mellifera,NA,Plantago_sp,19,2
2020,166,24,10,1,2,2,326,Apis_mellifera,NA,Plantago_sp,5,0
2020,166,24,10,1,2,2,326,Apis_mellifera,NA,Plantago_sp,5,0
2020,166,24,10,1,2,2,326,Apis_mellifera,NA,Plantago_sp,5,0
2020,166,24,10,1,2,2,326,Apis_mellifera,NA,Plantago_sp,5,0
2020,166,24,10,1,2,2,326,Apis_mellifera,NA,Plantago_sp,5,0
2020,166,24,10,1,2,3,327,Apis_mellifera,NA,Plantago_sp,4,1
2020,166,24,10,1,2,3,327,Apis_mellifera,NA,Plantago_sp,4,1
2020,166,24,10,1,2,3,327,Apis_mellifera,NA,Plantago_sp,4,1
2020,166,24,10,1,2,4,328,Apis_mellifera,NA,Plantago_sp,6,0
