Year,Day_ISO,Week_ISO,Week,Periodo_hora,Bosque,Codigo_vuelo,Codigo_within_sequence,Polinizador,Planta,X,Y
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,5,Apis_mellifera,Rosmarinus_officinalis,9,2
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,6,Apis_mellifera,Rosmarinus_officinalis,9,2
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,7,Apis_mellifera,Rosmarinus_officinalis,9,2
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,8,Apis_mellifera,Rosmarinus_officinalis,9,2
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,9,Apis_mellifera,Rosmarinus_officinalis,9,2
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,10,Apis_mellifera,Rosmarinus_officinalis,9,2
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,1,Apis_mellifera,Rosmarinus_officinalis,9,3
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,2,Apis_mellifera,Rosmarinus_officinalis,9,3
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,3,Apis_mellifera,Rosmarinus_officinalis,9,3
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,4,Apis_mellifera,Rosmarinus_officinalis,9,3
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,5,Apis_mellifera,Rosmarinus_officinalis,9,3
2021,71,10,2,12:35:00,Pinar Villamanrique Este (Chaparral),VEV2-11,1,Apis_mellifera,Rosmarinus_officinalis,8,1
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,1,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,2,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,3,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,4,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,5,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,6,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,7,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,8,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,9,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,10,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,11,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,12,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,13,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,14,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,15,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,16,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,17,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,18,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,19,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,20,Apis_mellifera,Rosmarinus_officinalis,9,4
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,1,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,2,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,3,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,4,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,5,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,6,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,7,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,8,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,9,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,10,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,11,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,12,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,13,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,14,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,15,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,16,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,17,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,18,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,19,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,20,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,21,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,22,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,23,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,24,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,25,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,26,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,27,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,28,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,29,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,30,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:40:00,Pinar Villamanrique Este (Chaparral),VEV2-12,31,Apis_mellifera,Rosmarinus_officinalis,9,5
2021,71,10,2,12:55:00,Pinar Villamanrique Este (Chaparral),VEV2-13,1,Anthophora_dispar,Cistus_ladanifer,10,2
2021,71,10,2,12:55:00,Pinar Villamanrique Este (Chaparral),VEV2-13,2,Anthophora_dispar,Cistus_ladanifer,10,2
2021,71,10,2,12:55:00,Pinar Villamanrique Este (Chaparral),VEV2-13,3,Anthophora_dispar,Cistus_ladanifer,10,2
2021,71,10,2,13:00:00,Pinar Villamanrique Este (Chaparral),VEV2-14,1,Anthophora_dispar,Cistus_ladanifer,10,2
2021,71,10,2,13:00:00,Pinar Villamanrique Este (Chaparral),VEV2-14,2,Anthophora_dispar,Cistus_ladanifer,10,2
2021,71,10,2,13:00:00,Pinar Villamanrique Este (Chaparral),VEV2-14,3,Anthophora_dispar,Cistus_ladanifer,10,2
2021,71,10,2,13:00:00,Pinar Villamanrique Este (Chaparral),VEV2-14,4,Anthophora_dispar,Cistus_ladanifer,10,2
2021,71,10,2,13:00:00,Pinar Villamanrique Este (Chaparral),VEV2-14,5,Anthophora_dispar,Cistus_ladanifer,10,2
2021,71,10,2,13:00:00,Pinar Villamanrique Este (Chaparral),VEV2-14,6,Anthophora_dispar,Cistus_ladanifer,10,2
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,1,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,1,Apis_mellifera,Cistus_ladanifer,6,10
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,1,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,2,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,3,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,4,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,5,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,6,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,7,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,8,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,9,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,10,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,11,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,12,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,13,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,14,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:05:00,Pinar Villamanrique Este (Chaparral),VEV2-15,15,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,1,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,1,Apis_mellifera,Cistus_ladanifer,6,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,1,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,1,Apis_mellifera,Cistus_ladanifer,6,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,1,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,2,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,3,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,4,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,5,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,6,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,7,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,8,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,9,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,1,Apis_mellifera,Cistus_ladanifer,3,9
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,2,Apis_mellifera,Cistus_ladanifer,3,9
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,3,Apis_mellifera,Cistus_ladanifer,3,9
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,4,Apis_mellifera,Cistus_ladanifer,3,9
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,5,Apis_mellifera,Cistus_ladanifer,3,9
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,6,Apis_mellifera,Cistus_ladanifer,3,9
2021,71,10,2,13:10:00,Pinar Villamanrique Este (Chaparral),VEV2-16,7,Apis_mellifera,Cistus_ladanifer,3,9
2021,71,10,2,13:20:00,Pinar Villamanrique Este (Chaparral),VEV2-17,1,Lasioglossum_sp,Cistus_ladanifer,6,10
2021,71,10,2,13:20:00,Pinar Villamanrique Este (Chaparral),VEV2-17,2,Lasioglossum_sp,Cistus_ladanifer,6,10
2021,71,10,2,13:20:00,Pinar Villamanrique Este (Chaparral),VEV2-17,3,Lasioglossum_sp,Cistus_ladanifer,6,10
2021,71,10,2,13:20:00,Pinar Villamanrique Este (Chaparral),VEV2-17,4,Lasioglossum_sp,Cistus_ladanifer,6,10
2021,71,10,2,13:20:00,Pinar Villamanrique Este (Chaparral),VEV2-17,5,Lasioglossum_sp,Cistus_ladanifer,6,10
2021,71,10,2,13:20:00,Pinar Villamanrique Este (Chaparral),VEV2-17,6,Lasioglossum_sp,Cistus_ladanifer,6,10
2021,71,10,2,13:55:00,Pinar Villamanrique Este (Chaparral),VEV2-18,1,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,13:55:00,Pinar Villamanrique Este (Chaparral),VEV2-18,2,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,13:55:00,Pinar Villamanrique Este (Chaparral),VEV2-18,3,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,1,Xylocopa_cantabrita,Rosmarinus_officinalis,6,9
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,2,Xylocopa_cantabrita,Rosmarinus_officinalis,6,9
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,3,Xylocopa_cantabrita,Rosmarinus_officinalis,6,9
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,1,Xylocopa_cantabrita,Cistus_ladanifer,6,10
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,1,Xylocopa_cantabrita,Cistus_ladanifer,5,10
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,1,Xylocopa_cantabrita,Rosmarinus_officinalis,3,10
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,2,Xylocopa_cantabrita,Rosmarinus_officinalis,3,10
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,3,Xylocopa_cantabrita,Rosmarinus_officinalis,3,10
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,4,Xylocopa_cantabrita,Rosmarinus_officinalis,3,10
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,5,Xylocopa_cantabrita,Rosmarinus_officinalis,3,10
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,6,Xylocopa_cantabrita,Rosmarinus_officinalis,3,10
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,7,Xylocopa_cantabrita,Rosmarinus_officinalis,3,10
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,8,Xylocopa_cantabrita,Rosmarinus_officinalis,3,10
2021,71,10,2,14:15:00,Pinar Villamanrique Este (Chaparral),VEV2-19,9,Xylocopa_cantabrita,Rosmarinus_officinalis,3,10
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,1,Apis_mellifera,Cistus_ladanifer,5,10
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,1,Apis_mellifera,Cistus_ladanifer,4,10
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,2,Apis_mellifera,Cistus_ladanifer,4,10
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,3,Apis_mellifera,Cistus_ladanifer,4,10
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,4,Apis_mellifera,Cistus_ladanifer,4,10
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,5,Apis_mellifera,Cistus_ladanifer,4,10
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,1,Apis_mellifera,Cistus_ladanifer,3,9
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,2,Apis_mellifera,Cistus_ladanifer,3,9
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,3,Apis_mellifera,Cistus_ladanifer,3,9
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,1,Apis_mellifera,Cistus_ladanifer,6,10
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,2,Apis_mellifera,Cistus_ladanifer,6,10
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,3,Apis_mellifera,Cistus_ladanifer,6,10
2021,71,10,2,14:40:00,Pinar Villamanrique Este (Chaparral),VEV2-20,4,Apis_mellifera,Cistus_ladanifer,6,10
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,1,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,2,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,3,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,4,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,5,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,6,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,7,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,8,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,9,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,10,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,11,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,12,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,13,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,14,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,15,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,16,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,17,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,71,10,2,15:05:00,Pinar Villamanrique Este (Chaparral),VEV2-21,18,Lasioglossum_sp,Cistus_ladanifer,10,2
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-01,1,Lasioglossum_sp,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-01,2,Lasioglossum_sp,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-01,3,Lasioglossum_sp,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-01,4,Lasioglossum_sp,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,1,Lasioglossum_immunitum,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,2,Lasioglossum_immunitum,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,3,Lasioglossum_immunitum,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,4,Lasioglossum_immunitum,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,5,Lasioglossum_immunitum,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,6,Lasioglossum_immunitum,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,7,Lasioglossum_immunitum,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,8,Lasioglossum_immunitum,Cistus_ladanifer,10,8
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,1,Lasioglossum_immunitum,Cistus_ladanifer,10,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,2,Lasioglossum_immunitum,Cistus_ladanifer,10,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,3,Lasioglossum_immunitum,Cistus_ladanifer,10,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,4,Lasioglossum_immunitum,Cistus_ladanifer,10,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,5,Lasioglossum_immunitum,Cistus_ladanifer,10,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,6,Lasioglossum_immunitum,Cistus_ladanifer,10,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,7,Lasioglossum_immunitum,Cistus_ladanifer,10,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,8,Lasioglossum_immunitum,Cistus_ladanifer,10,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,1,Lasioglossum_immunitum,Cistus_salviifolius,9,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,2,Lasioglossum_immunitum,Cistus_salviifolius,9,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,1,Lasioglossum_immunitum,Cistus_ladanifer,10,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,1,Lasioglossum_immunitum,Cistus_salviifolius,9,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,2,Lasioglossum_immunitum,Cistus_salviifolius,9,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,1,Lasioglossum_immunitum,Cistus_ladanifer,10,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,1,Lasioglossum_immunitum,Cistus_salviifolius,9,6
2021,82,12,4,11:35:00,Pinar Villamanrique Este (Chaparral),VEV3-02,2,Lasioglossum_immunitum,Cistus_salviifolius,9,6
2021,82,12,4,11:50:00,Pinar Villamanrique Este (Chaparral),VEV3-03,1,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,82,12,4,11:50:00,Pinar Villamanrique Este (Chaparral),VEV3-03,2,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,82,12,4,11:50:00,Pinar Villamanrique Este (Chaparral),VEV3-03,3,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,82,12,4,11:50:00,Pinar Villamanrique Este (Chaparral),VEV3-03,4,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,82,12,4,11:50:00,Pinar Villamanrique Este (Chaparral),VEV3-03,5,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,82,12,4,11:50:00,Pinar Villamanrique Este (Chaparral),VEV3-03,6,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,82,12,4,11:50:00,Pinar Villamanrique Este (Chaparral),VEV3-03,7,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,82,12,4,11:50:00,Pinar Villamanrique Este (Chaparral),VEV3-03,8,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,82,12,4,11:50:00,Pinar Villamanrique Este (Chaparral),VEV3-03,9,Apis_mellifera,Rosmarinus_officinalis,6,9
2021,82,12,4,11:50:00,Pinar Villamanrique Este (Chaparral),VEV3-03,10,Apis_mellifera,Rosmarinus_officinalis,6,9
