Year,Day_ISO,Week_ISO,Week,Periodo_hora,Bosque,Codigo_vuelo,Codigo_within_sequence,Polinizador,Planta,X,Y
2020,52,08,1,NA,Villamanrique Chaparral,5,13,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,5,14,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,5,15,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,5,16,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,5,17,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,5,18,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,5,19,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,5,20,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,5,21,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,6,1,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,52,08,1,NA,Villamanrique Chaparral,6,2,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,52,08,1,NA,Villamanrique Chaparral,6,3,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,6,4,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,1,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,2,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,3,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,4,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,5,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,6,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,7,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,8,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,9,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,10,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,11,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,12,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,13,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,14,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,15,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,16,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,17,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,18,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,19,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,7,20,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,8,1,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,8,2,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,8,3,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,8,4,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,8,5,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,8,6,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,8,7,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,8,8,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,9,1,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,9,2,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,9,3,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,9,4,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,9,5,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,9,6,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,52,08,1,NA,Villamanrique Chaparral,9,7,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,56,09,1,NA,Villamanrique Sur,10,1,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,10,2,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,11,1,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,11,2,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,11,3,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,12,1,Anthophora_dispar,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,13,1,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,13,2,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,13,3,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,14,1,Syrphidae_3,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,15,1,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,15,2,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,15,3,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,15,4,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,15,5,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,15,6,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,15,7,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,15,8,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,16,1,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,17,1,Anthophora_dispar,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,18,1,Syrphidae_3,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,19,1,Empis_sp,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,19,2,Empis_sp,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,20,1,Syrphidae_3,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,20,2,Syrphidae_3,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,21,1,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,22,1,Empis_sp,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,23,1,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,23,2,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,24,1,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,24,2,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,24,3,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,25,1,Tropinota_squalida,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,26,1,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,26,2,Apis_mellifera,Asphodelus_racemosus,14,21
2020,56,09,1,NA,Villamanrique Sur,26,3,Apis_mellifera,Asphodelus_racemosus,14,21
2020,57,09,1,NA,Pinar Aznalcazar,27,1,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,27,2,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,27,3,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,28,1,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,28,2,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,29,1,Empis_sp,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,29,2,Empis_sp,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,29,3,Empis_sp,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,30,1,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,30,2,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,30,3,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,30,4,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,30,5,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,30,6,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,30,7,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,30,8,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,30,9,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,31,1,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,31,2,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,31,3,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,31,4,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,31,5,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,31,6,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,31,7,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,31,8,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,31,9,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,31,10,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,31,11,Apis_mellifera,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,32,1,Empis_sp,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,32,2,Empis_sp,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,32,3,Empis_sp,Rosmarinus_officinalis,7,9
2020,57,09,1,NA,Pinar Aznalcazar,33,1,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,33,2,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,33,3,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,33,4,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,33,5,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,33,6,Apis_mellifera,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,34,1,Empis_sp,Rosmarinus_officinalis,4,23
2020,57,09,1,NA,Pinar Aznalcazar,34,2,Empis_sp,Rosmarinus_officinalis,4,23
2020,63,10,2,NA,Villamanrique Chaparral,35,1,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,35,2,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,35,3,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,1,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,2,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,3,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,4,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,5,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,6,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,7,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,8,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,9,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,10,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,11,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,36,12,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,37,1,Zerynthia_rumina,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,38,1,Apis_mellifera,Rosmarinus_officinalis,24,7
2020,63,10,2,NA,Villamanrique Chaparral,38,2,Apis_mellifera,Rosmarinus_officinalis,24,7
2020,63,10,2,NA,Villamanrique Chaparral,38,3,Apis_mellifera,Rosmarinus_officinalis,24,7
2020,63,10,2,NA,Villamanrique Chaparral,38,4,Apis_mellifera,Rosmarinus_officinalis,24,7
2020,63,10,2,NA,Villamanrique Chaparral,38,5,Apis_mellifera,Rosmarinus_officinalis,24,7
2020,63,10,2,NA,Villamanrique Chaparral,38,6,Apis_mellifera,Rosmarinus_officinalis,24,7
2020,63,10,2,NA,Villamanrique Chaparral,38,7,Apis_mellifera,Rosmarinus_officinalis,24,7
2020,63,10,2,NA,Villamanrique Chaparral,38,8,Apis_mellifera,Rosmarinus_officinalis,24,7
2020,63,10,2,NA,Villamanrique Chaparral,38,9,Apis_mellifera,Rosmarinus_officinalis,24,7
2020,63,10,2,NA,Villamanrique Chaparral,38,10,Apis_mellifera,Rosmarinus_officinalis,24,7
2020,63,10,2,NA,Villamanrique Chaparral,39,1,Apis_mellifera,Rosmarinus_officinalis,18,7
2020,63,10,2,NA,Villamanrique Chaparral,39,2,Apis_mellifera,Rosmarinus_officinalis,18,7
2020,63,10,2,NA,Villamanrique Chaparral,39,3,Apis_mellifera,Rosmarinus_officinalis,18,7
2020,63,10,2,NA,Villamanrique Chaparral,39,4,Apis_mellifera,Rosmarinus_officinalis,18,7
2020,63,10,2,NA,Villamanrique Chaparral,39,5,Apis_mellifera,Rosmarinus_officinalis,18,7
2020,63,10,2,NA,Villamanrique Chaparral,39,6,Apis_mellifera,Rosmarinus_officinalis,18,7
2020,63,10,2,NA,Villamanrique Chaparral,40,1,Eucera_sp,Rosmarinus_officinalis,6,2
2020,63,10,2,NA,Villamanrique Chaparral,41,1,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,41,2,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,41,3,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,41,4,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,41,5,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,42,1,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,42,2,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,42,3,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,42,4,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,42,5,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,42,6,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,42,7,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,42,8,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,42,9,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,42,10,Apis_mellifera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,43,1,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,2,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,3,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,4,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,5,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,6,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,7,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,8,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,9,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,10,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,11,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,12,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,13,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,14,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,15,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,16,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,17,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,18,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,19,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,20,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,21,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,22,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,23,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,24,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,25,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,26,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,43,27,Apis_mellifera,Rosmarinus_officinalis,16,14
2020,63,10,2,NA,Villamanrique Chaparral,44,1,Lepidoptera,Rosmarinus_officinalis,10,4
2020,63,10,2,NA,Villamanrique Chaparral,45,1,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,2,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,3,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,4,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,5,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,6,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,7,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,8,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,9,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,10,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,11,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,63,10,2,NA,Villamanrique Chaparral,45,12,Apis_mellifera,Rosmarinus_officinalis,4,2
2020,64,10,2,NA,Villamanrique Sur,46,1,Apis_mellifera,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,46,2,Apis_mellifera,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,47,1,Xylocopa_cantabrita,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,47,2,Xylocopa_cantabrita,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,48,1,Apis_mellifera,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,49,1,Apis_mellifera,Lavandula_stoechas,14,21
2020,64,10,2,NA,Villamanrique Sur,50,1,Apis_mellifera,Lavandula_stoechas,14,21
2020,64,10,2,NA,Villamanrique Sur,50,2,Apis_mellifera,Lavandula_stoechas,14,21
2020,64,10,2,NA,Villamanrique Sur,51,1,Tropinota_squalida,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,52,1,Macroglossum_stellatarum,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,52,2,Macroglossum_stellatarum,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,52,3,Macroglossum_stellatarum,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,52,4,Macroglossum_stellatarum,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,52,5,Macroglossum_stellatarum,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,53,1,Xylocopa_cantabrita,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,54,1,Xylocopa_cantabrita,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,54,2,Xylocopa_cantabrita,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,55,1,Apis_mellifera,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,56,1,Apis_mellifera,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,56,2,Apis_mellifera,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,57,1,Apis_mellifera,Lavandula_stoechas,14,21
2020,64,10,2,NA,Villamanrique Sur,58,1,Apis_mellifera,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,58,2,Apis_mellifera,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,59,1,Xylocopa_cantabrita,Asphodelus_fistulosus,14,21
2020,64,10,2,NA,Villamanrique Sur,60,1,Apis_mellifera,Lavandula_stoechas,14,21
2020,64,10,2,NA,Villamanrique Sur,60,2,Apis_mellifera,Lavandula_stoechas,14,21
2020,64,10,2,NA,Villamanrique Sur,61,1,Eucera_sp,Asphodelus_fistulosus,14,21
