Bosque,Year,Planta,X,Y,Periodo,Flores,prob_consp_step
Pinar Hinojos,2021,Leontodon_longirostris,1,5,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,1,6,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,1,7,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,1,8,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,1,9,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,1,10,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,2,4,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,2,5,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,2,6,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,2,7,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,2,8,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,2,9,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,2,10,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,3,5,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,3,7,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,3,8,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,3,9,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,4,8,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,4,9,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,4,10,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,5,9,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,5,10,2,1,0.9999999991941513
Pinar Hinojos,2021,Leontodon_longirostris,6,10,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,7,10,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,8,7,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,8,8,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,9,1,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,9,8,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,10,2,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,10,10,2,1,0.9999999991941514
Pinar Hinojos,2021,Bartsia_trixago,10,7,2,3,0.9999999858976496
Pinar Hinojos,2021,Chamaemelum_mixtum,5,9,2,1,0.9999999858976496
Pinar Hinojos,2021,Chamaemelum_mixtum,5,10,2,1,0.9999999858976496
Pinar Hinojos,2021,Cistus_libanotis,10,8,2,4,0.5999999943590598
Pinar Hinojos,2021,Leontodon_longirostris,1,2,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,2,3,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,4,7,2,1,0.9999999991941514
Pinar Hinojos,2021,Leontodon_longirostris,1,3,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,1,4,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,1,5,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,1,6,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,1,7,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,1,8,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,1,9,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,1,10,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,2,3,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,2,4,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,2,5,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,2,6,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,2,7,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,2,8,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,2,9,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,3,7,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,3,8,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,3,9,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,4,7,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,4,8,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,4,9,3,1,0.9999999987179682
Pinar Hinojos,2021,Leontodon_longirostris,9,9,3,1,0.9999999987179682
Pinar Puebla,2021,Anemone_palmata,3,2,1,1,0.9768987386669372
Pinar Puebla,2021,Anemone_palmata,4,1,1,3,0.9748433863228252
Pinar Puebla,2021,Anemone_palmata,4,2,1,2,0.9747542304480848
Pinar Puebla,2021,Anemone_palmata,6,7,1,2,0.9666937979778468
Pinar Puebla,2021,Anemone_palmata,7,9,1,2,0.9675923747628868
Pinar Puebla,2021,Anemone_palmata,8,1,1,2,0.9749051714856724
Pinar Puebla,2021,Anemone_palmata,8,2,1,1,0.9749346755518244
Pinar Puebla,2021,Anemone_palmata,8,3,1,2,0.9749486745035179
Pinar Puebla,2021,Anemone_palmata,9,2,1,1,0.9748327387147682
Pinar Puebla,2021,Anemone_palmata,9,8,1,1,0.9749658919953553
Pinar Puebla,2021,Cistus_salviifolius,1,1,1,3,0.9492794881165294
Pinar Puebla,2021,Cistus_salviifolius,1,7,1,6,0.9383498985888132
Pinar Puebla,2021,Cistus_salviifolius,2,4,1,2,0.9489658110815214
Pinar Puebla,2021,Cistus_salviifolius,2,10,1,4,0.8976113452049259
Pinar Puebla,2021,Cistus_salviifolius,3,6,1,5,0.9483594399781201
Pinar Puebla,2021,Cistus_salviifolius,3,10,1,3,0.9837230237360978
Pinar Puebla,2021,Cistus_salviifolius,4,1,1,2,0.887934381024808
Pinar Puebla,2021,Cistus_salviifolius,4,3,1,1,0.8928940044055618
Pinar Puebla,2021,Cistus_salviifolius,4,9,1,2,0.8983999681524449
Pinar Puebla,2021,Cistus_salviifolius,5,5,1,1,0.9462797774873982
Pinar Puebla,2021,Cistus_salviifolius,6,1,1,6,0.964365088565882
Pinar Puebla,2021,Cistus_salviifolius,6,2,1,8,0.9473652538203945
Pinar Puebla,2021,Cistus_salviifolius,7,1,1,10,0.9999404718630643
Pinar Puebla,2021,Cistus_salviifolius,7,7,1,8,0.9490612213355333
Pinar Puebla,2021,Cistus_salviifolius,9,2,1,2,0.9429732553903499
Pinar Puebla,2021,Cistus_salviifolius,9,4,1,7,0.9492885423773344
Pinar Puebla,2021,Cistus_salviifolius,9,10,1,8,0.9546533254778723
Pinar Puebla,2021,Cistus_salviifolius,9,10,1,12,0.9546533254778723
Pinar Puebla,2021,Lavandula_stoechas,2,10,1,8,0.2109828290133182
Pinar Puebla,2021,Lavandula_stoechas,7,8,1,16,0.999670734991509
Pinar Puebla,2021,Lavandula_stoechas,9,3,1,8,0.43781090564273045
Pinar Puebla,2021,Rosmarinus_officinalis,6,3,1,8,0.7486829399703001
Pinar Puebla,2021,Rosmarinus_officinalis,7,4,1,12,0.9995609799901001
Pinar Puebla,2021,Cistus_salviifolius,1,1,1,5,0.9492794881165294
Pinar Puebla,2021,Cistus_salviifolius,2,1,1,5,0.9491098171097485
Pinar Puebla,2021,Cistus_salviifolius,3,1,1,2,0.9486719787869567
Pinar Puebla,2021,Cistus_salviifolius,2,4,1,8,0.9489658110815214
Pinar Puebla,2021,Cistus_salviifolius,3,6,1,18,0.9483594399781201
Pinar Puebla,2021,Cistus_salviifolius,1,8,1,2,0.9061562325810594
Pinar Puebla,2021,Cistus_salviifolius,2,10,1,3,0.8976113452049259
Pinar Puebla,2021,Cistus_salviifolius,3,10,1,5,0.9837230237360978
Pinar Puebla,2021,Cistus_salviifolius,4,2,1,7,0.9046628290681552
Pinar Puebla,2021,Cistus_salviifolius,6,1,1,10,0.964365088565882
Pinar Puebla,2021,Cistus_salviifolius,6,1,1,15,0.964365088565882
Pinar Puebla,2021,Cistus_salviifolius,6,2,1,14,0.9473652538203945
Pinar Puebla,2021,Cistus_salviifolius,5,7,1,2,0.9143703223940267
Pinar Puebla,2021,Cistus_salviifolius,9,2,1,9,0.9429732553903499
Pinar Puebla,2021,Cistus_salviifolius,9,4,1,9,0.9492885423773344
Pinar Puebla,2021,Cistus_salviifolius,8,10,1,5,0.9127049026768808
Pinar Puebla,2021,Cistus_salviifolius,9,10,1,18,0.9546533254778723
Pinar Puebla,2021,Lavandula_stoechas,4,7,1,310,0.9594240585331503
Pinar Puebla,2021,Rosmarinus_officinalis,6,3,1,17,0.7486829399703001
Pinar Puebla,2021,Anemone_palmata,1,4,1,1,0.9966530446210748
Pinar Puebla,2021,Anemone_palmata,2,5,1,1,0.9863318668935908
Pinar Puebla,2021,Anemone_palmata,2,7,1,1,0.9746550944172595
Pinar Puebla,2021,Anemone_palmata,2,9,1,1,0.9747466648510608
Pinar Puebla,2021,Anemone_palmata,2,10,1,1,0.9658443480792686
Pinar Puebla,2021,Anemone_palmata,3,3,1,1,0.9765571678351401
Pinar Puebla,2021,Anemone_palmata,3,5,1,1,0.9752391053336751
Pinar Puebla,2021,Anemone_palmata,3,9,1,1,0.9736536225754995
Pinar Puebla,2021,Anemone_palmata,3,10,1,1,0.9999560979437084
Pinar Puebla,2021,Anemone_palmata,4,1,1,1,0.9748433863228252
Pinar Puebla,2021,Anemone_palmata,4,3,1,1,0.9721765887318906
Pinar Puebla,2021,Anemone_palmata,4,10,1,1,0.9739482916496903
Pinar Puebla,2021,Anemone_palmata,5,2,1,1,0.9749781190377895
Pinar Puebla,2021,Anemone_palmata,5,4,1,1,0.9748058683116232
Pinar Puebla,2021,Anemone_palmata,5,8,1,1,0.9550613930563795
Pinar Puebla,2021,Anemone_palmata,6,4,1,1,0.9748763013388941
Pinar Puebla,2021,Anemone_palmata,6,5,1,1,0.9744548529428775
Pinar Puebla,2021,Anemone_palmata,6,7,1,1,0.9666937979778468
Pinar Puebla,2021,Anemone_palmata,6,8,1,1,0.9574696531802953
Pinar Puebla,2021,Anemone_palmata,6,9,1,1,0.9591321435347003
Pinar Puebla,2021,Anemone_palmata,6,10,1,1,0.9700057164308029
Pinar Puebla,2021,Anemone_palmata,7,10,1,1,0.975003715938883
Pinar Puebla,2021,Anemone_palmata,8,1,1,1,0.9749051714856724
Pinar Puebla,2021,Anemone_palmata,8,5,1,1,0.974921990085387
Pinar Puebla,2021,Anemone_palmata,8,7,1,1,0.9744770472410229
Pinar Puebla,2021,Anemone_palmata,9,1,1,1,0.9749404126106769
Pinar Puebla,2021,Anemone_palmata,9,3,1,1,0.9999560979990081
Pinar Puebla,2021,Anemone_palmata,9,9,1,1,0.9763007046536819
Pinar Puebla,2021,Anemone_palmata,10,9,1,1,0.9768651619601473
Pinar Puebla,2021,Anemone_palmata,10,10,1,1,0.9857611100410076
Pinar Puebla,2021,Cistus_salviifolius,1,1,1,2,0.9492794881165294
Pinar Puebla,2021,Cistus_salviifolius,2,1,1,3,0.9491098171097485
Pinar Puebla,2021,Cistus_salviifolius,3,1,1,5,0.9486719787869567
Pinar Puebla,2021,Cistus_salviifolius,1,2,1,3,0.9490821785585171
Pinar Puebla,2021,Cistus_salviifolius,2,4,1,3,0.9489658110815214
Pinar Puebla,2021,Cistus_salviifolius,3,6,1,6,0.9483594399781201
Pinar Puebla,2021,Cistus_salviifolius,1,7,1,10,0.9383498985888132
Pinar Puebla,2021,Cistus_salviifolius,1,8,1,6,0.9061562325810594
Pinar Puebla,2021,Cistus_salviifolius,3,10,1,9,0.9837230237360978
Pinar Puebla,2021,Cistus_salviifolius,2,10,1,7,0.8976113452049259
Pinar Puebla,2021,Cistus_salviifolius,4,1,1,4,0.887934381024808
Pinar Puebla,2021,Cistus_salviifolius,4,2,1,3,0.9046628290681552
Pinar Puebla,2021,Cistus_salviifolius,4,6,1,3,0.9281290201161553
Pinar Puebla,2021,Cistus_salviifolius,6,1,1,22,0.964365088565882
Pinar Puebla,2021,Cistus_salviifolius,6,2,1,4,0.9473652538203945
Pinar Puebla,2021,Cistus_salviifolius,6,1,1,3,0.964365088565882
Pinar Puebla,2021,Cistus_salviifolius,5,7,1,1,0.9143703223940267
Pinar Puebla,2021,Cistus_salviifolius,4,8,1,1,0.9999700867384121
Pinar Puebla,2021,Cistus_salviifolius,7,1,1,20,0.9999404718630643
Pinar Puebla,2021,Cistus_salviifolius,9,2,1,4,0.9429732553903499
Pinar Puebla,2021,Cistus_salviifolius,9,4,1,11,0.9492885423773344
Pinar Puebla,2021,Cistus_salviifolius,7,7,1,27,0.9490612213355333
Pinar Puebla,2021,Cistus_salviifolius,8,10,1,3,0.9127049026768808
Pinar Puebla,2021,Cistus_salviifolius,9,10,1,24,0.9546533254778723
Pinar Puebla,2021,Rosmarinus_officinalis,6,3,1,3,0.7486829399703001
Pinar Puebla,2021,Lavandula_stoechas,7,8,1,60,0.999670734991509
Pinar Puebla,2021,Lavandula_stoechas,7,8,1,450,0.999670734991509
Pinar Puebla,2021,Lavandula_stoechas,9,6,1,45,0.19995510872123506
Pinar Puebla,2021,Lavandula_stoechas,3,10,1,135,0.44182247627337295
Pinar Puebla,2021,Lavandula_stoechas,4,7,1,140,0.9594240585331503
Pinar Puebla,2021,Lavandula_stoechas,4,8,1,210,0.5634050839575111
Pinar Puebla,2021,Lavandula_stoechas,7,1,1,250,0.6248941524178085
Pinar Puebla,2021,Lavandula_stoechas,7,4,1,432,0.8316478255946965
Pinar Puebla,2021,Lavandula_stoechas,9,3,1,160,0.43781090564273045
Pinar Puebla,2021,Lavandula_stoechas,9,5,1,286,0.6249484450948123
Pinar Puebla,2021,Lavandula_stoechas,7,6,1,160,0.4961761877790874
Pinar Puebla,2021,Lavandula_stoechas,6,6,1,280,0.6248919076058022
Pinar Puebla,2021,Cistus_salviifolius,1,2,2,7,0.9998799530039583
Pinar Puebla,2021,Cistus_salviifolius,4,2,2,1,0.9641293361099758
Pinar Puebla,2021,Cistus_salviifolius,1,7,2,1,0.999881717757912
Pinar Puebla,2021,Cistus_salviifolius,3,6,2,1,0.999880804688487
Pinar Puebla,2021,Cistus_salviifolius,4,6,2,4,0.9991032546865775
Pinar Puebla,2021,Cistus_salviifolius,5,7,2,2,0.9998819932535004
Pinar Puebla,2021,Cistus_salviifolius,2,10,2,3,0.9997657899629441
Pinar Puebla,2021,Cistus_salviifolius,5,1,2,2,0.9983888894984222
Pinar Puebla,2021,Cistus_salviifolius,6,1,2,1,0.9998738353289285
Pinar Puebla,2021,Cistus_salviifolius,9,2,2,1,0.9998815671067885
Pinar Puebla,2021,Cistus_salviifolius,4,1,2,1,0.9998812283802091
Pinar Puebla,2021,Lavandula_stoechas,7,4,2,675,0.9998450517209437
Pinar Puebla,2021,Lavandula_stoechas,7,1,2,240,0.4998825643119778
Pinar Puebla,2021,Lavandula_stoechas,9,3,2,120,0.4998459937664655
Pinar Puebla,2021,Lavandula_stoechas,9,5,2,345,0.7640146096562777
Pinar Puebla,2021,Lavandula_stoechas,4,7,2,160,0.49984505381521604
Pinar Puebla,2021,Lavandula_stoechas,4,8,2,380,0.7645509341141526
Pinar Puebla,2021,Lavandula_stoechas,3,10,2,90,0.4092413973122293
Pinar Puebla,2021,Lavandula_stoechas,6,6,2,300,0.6761709072522714
Pinar Puebla,2021,Lavandula_stoechas,7,6,2,80,0.32476079057141827
Pinar Puebla,2021,Lavandula_stoechas,7,8,2,80,0.9997237557900701
Pinar Puebla,2021,Lavandula_stoechas,7,8,2,580,0.9997237557900701
Pinar Puebla,2021,Leontodon_longirostris,1,1,2,1,0.933294871509956
Pinar Puebla,2021,Leontodon_longirostris,1,2,2,1,0.932853757376937
Pinar Puebla,2021,Leontodon_longirostris,1,3,2,1,0.9315891767458059
Pinar Puebla,2021,Leontodon_longirostris,1,4,2,1,0.9271978255655056
Pinar Puebla,2021,Leontodon_longirostris,1,5,2,1,0.9320142193436582
Pinar Puebla,2021,Leontodon_longirostris,1,6,2,1,0.927712226893761
Pinar Puebla,2021,Leontodon_longirostris,1,7,2,1,0.923453500685285
Pinar Puebla,2021,Leontodon_longirostris,1,8,2,1,0.9292265940980557
Pinar Puebla,2021,Leontodon_longirostris,1,9,2,1,0.9221298714786846
Pinar Puebla,2021,Leontodon_longirostris,1,10,2,1,0.9222250946778665
Pinar Puebla,2021,Leontodon_longirostris,2,1,2,1,0.9331671798429512
Pinar Puebla,2021,Leontodon_longirostris,2,2,2,1,0.9332453293081721
Pinar Puebla,2021,Leontodon_longirostris,2,3,2,1,0.933264290033905
Pinar Puebla,2021,Leontodon_longirostris,2,5,2,1,0.8991860177552662
Pinar Puebla,2021,Leontodon_longirostris,2,6,2,1,0.9213254536524597
Pinar Puebla,2021,Leontodon_longirostris,2,7,2,1,0.8903365886466982
Pinar Puebla,2021,Leontodon_longirostris,2,8,2,1,0.9221291329237233
Pinar Puebla,2021,Leontodon_longirostris,2,9,2,1,0.9221455787326305
Pinar Puebla,2021,Leontodon_longirostris,2,10,2,1,0.922203645222491
Pinar Puebla,2021,Leontodon_longirostris,3,1,2,1,0.9333137272031218
Pinar Puebla,2021,Leontodon_longirostris,3,2,2,1,0.9331606295321904
Pinar Puebla,2021,Leontodon_longirostris,3,3,2,1,0.9332489426391024
Pinar Puebla,2021,Leontodon_longirostris,3,4,2,1,0.9247535896686807
Pinar Puebla,2021,Leontodon_longirostris,3,5,2,1,0.93066951785145
Pinar Puebla,2021,Leontodon_longirostris,3,7,2,1,0.9212441422998449
Pinar Puebla,2021,Leontodon_longirostris,3,8,2,1,0.922222819927225
Pinar Puebla,2021,Leontodon_longirostris,3,9,2,1,0.9221840369446676
Pinar Puebla,2021,Leontodon_longirostris,3,10,2,1,0.9443012694260697
Pinar Puebla,2021,Leontodon_longirostris,4,2,2,1,0.8834636864989345
Pinar Puebla,2021,Leontodon_longirostris,4,3,2,1,0.9332586615529848
Pinar Puebla,2021,Leontodon_longirostris,4,4,2,1,0.9329936732509418
Pinar Puebla,2021,Leontodon_longirostris,4,6,2,1,0.9216030496308035
Pinar Puebla,2021,Leontodon_longirostris,4,9,2,1,0.9222197075925898
Pinar Puebla,2021,Leontodon_longirostris,4,10,2,1,0.9221805846018356
Pinar Puebla,2021,Leontodon_longirostris,5,2,2,1,0.9332953232278981
Pinar Puebla,2021,Leontodon_longirostris,5,3,2,1,0.9332714692685887
Pinar Puebla,2021,Leontodon_longirostris,5,5,2,1,0.9318706831950793
Pinar Puebla,2021,Leontodon_longirostris,5,6,2,1,0.9276680830442388
Pinar Puebla,2021,Leontodon_longirostris,5,9,2,1,0.9221981928707925
Pinar Puebla,2021,Leontodon_longirostris,5,10,2,1,0.9220834931213142
Pinar Puebla,2021,Leontodon_longirostris,6,6,2,1,0.9777381406315676
Pinar Puebla,2021,Leontodon_longirostris,6,7,2,1,0.9263152219280293
Pinar Puebla,2021,Leontodon_longirostris,6,8,2,1,0.9235607315343218
Pinar Puebla,2021,Leontodon_longirostris,6,9,2,1,0.922559928716407
Pinar Puebla,2021,Leontodon_longirostris,6,10,2,1,0.9301539864895376
Pinar Puebla,2021,Leontodon_longirostris,7,1,2,1,0.9555407789904216
Pinar Puebla,2021,Leontodon_longirostris,7,2,2,1,0.9333051891036996
Pinar Puebla,2021,Leontodon_longirostris,7,3,2,1,0.9332911772820075
Pinar Puebla,2021,Leontodon_longirostris,7,5,2,1,0.933017441317402
Pinar Puebla,2021,Leontodon_longirostris,7,7,2,1,0.9306559544335871
Pinar Puebla,2021,Leontodon_longirostris,7,8,2,1,0.9999782216923763
Pinar Puebla,2021,Leontodon_longirostris,7,9,2,1,0.9254728773127148
Pinar Puebla,2021,Leontodon_longirostris,7,10,2,1,0.9328567626172687
Pinar Puebla,2021,Leontodon_longirostris,8,1,2,1,0.9329110217680642
Pinar Puebla,2021,Leontodon_longirostris,8,2,2,1,0.9333062638369485
Pinar Puebla,2021,Leontodon_longirostris,8,3,2,1,0.9333016018041285
Pinar Puebla,2021,Leontodon_longirostris,8,4,2,1,0.9332906516220544
Pinar Puebla,2021,Leontodon_longirostris,8,5,2,1,0.933256399255373
Pinar Puebla,2021,Leontodon_longirostris,8,6,2,1,0.9331475149056307
Pinar Puebla,2021,Leontodon_longirostris,8,7,2,1,0.9327833161099603
Pinar Puebla,2021,Leontodon_longirostris,8,8,2,1,0.9319976178699828
Pinar Puebla,2021,Leontodon_longirostris,8,9,2,1,0.9310208189889067
Pinar Puebla,2021,Leontodon_longirostris,8,10,2,1,0.9305168934780044
Pinar Puebla,2021,Leontodon_longirostris,9,1,2,1,0.933309519551888
Pinar Puebla,2021,Leontodon_longirostris,9,5,2,1,0.9777582657630214
Pinar Puebla,2021,Leontodon_longirostris,9,7,2,1,0.932604095776358
Pinar Puebla,2021,Leontodon_longirostris,9,8,2,1,0.9331274504979846
Pinar Puebla,2021,Leontodon_longirostris,10,3,2,1,0.9333082885905207
Pinar Puebla,2021,Leontodon_longirostris,10,4,2,1,0.933308050953318
Pinar Puebla,2021,Leontodon_longirostris,10,5,2,1,0.933307167119662
Pinar Puebla,2021,Leontodon_longirostris,10,6,2,1,0.9333045903739167
Pinar Puebla,2021,Leontodon_longirostris,10,7,2,1,0.9332994163150315
Pinar Puebla,2021,Leontodon_longirostris,10,8,2,1,0.9166327058783245
Pinar Puebla,2021,Leontodon_longirostris,10,9,2,1,0.9238372751986514
Pinar Puebla,2021,Leontodon_longirostris,10,10,2,1,0.9309715266030522
Pinar Puebla,2021,Leontodon_longirostris,2,4,2,1,0.9255695796728629
Pinar Puebla,2021,Leontodon_longirostris,4,1,2,1,0.933170134826878
Pinar Puebla,2021,Leontodon_longirostris,4,5,2,1,0.9310703962498346
Pinar Puebla,2021,Leontodon_longirostris,4,7,2,1,0.95553604392789
Pinar Puebla,2021,Leontodon_longirostris,5,1,2,1,0.9321762632444212
Pinar Puebla,2021,Leontodon_longirostris,5,4,2,1,0.923807779549293
Pinar Puebla,2021,Leontodon_longirostris,5,7,2,1,0.9237871156182311
Pinar Puebla,2021,Leontodon_longirostris,5,8,2,1,0.9224535936784067
Pinar Puebla,2021,Leontodon_longirostris,6,3,2,1,0.9332786122481646
Pinar Puebla,2021,Leontodon_longirostris,6,4,2,1,0.9330898574627666
Pinar Puebla,2021,Leontodon_longirostris,6,5,2,1,0.9333056621692033
Pinar Puebla,2021,Leontodon_longirostris,7,4,2,1,0.9999804879965175
Pinar Puebla,2021,Leontodon_longirostris,9,9,2,1,0.9249580032220259
Pinar Puebla,2021,Leontodon_longirostris,10,1,2,1,0.933309249001714
Pinar Puebla,2021,Leontodon_longirostris,10,2,2,1,0.933308062479145
Pinar Puebla,2021,Cistus_salviifolius,3,4,2,1,0.9997735067737452
Pinar Puebla,2021,Cistus_salviifolius,2,10,2,2,0.9997657899629441
Pinar Puebla,2021,Cistus_salviifolius,9,4,2,1,0.9998815684657757
Pinar Puebla,2021,Cistus_salviifolius,5,4,2,1,0.9997429673305261
Pinar Puebla,2021,Cistus_crispus,9,7,2,1,0.9982439199604002
Pinar Puebla,2021,Lavandula_stoechas,4,7,2,75,0.49984505381521604
Pinar Puebla,2021,Lavandula_stoechas,4,8,2,105,0.7645509341141526
Pinar Puebla,2021,Lavandula_stoechas,3,10,2,32,0.4092413973122293
Pinar Puebla,2021,Lavandula_stoechas,7,1,2,25,0.4998825643119778
Pinar Puebla,2021,Lavandula_stoechas,7,4,2,180,0.9998450517209437
Pinar Puebla,2021,Lavandula_stoechas,6,6,2,120,0.6761709072522714
Pinar Puebla,2021,Lavandula_stoechas,7,6,2,32,0.32476079057141827
Pinar Puebla,2021,Lavandula_stoechas,7,8,2,18,0.9997237557900701
Pinar Puebla,2021,Lavandula_stoechas,7,8,2,190,0.9997237557900701
Pinar Puebla,2021,Lavandula_stoechas,9,5,2,85,0.7640146096562777
Pinar Puebla,2021,Lavandula_stoechas,9,3,2,64,0.4998459937664655
Pinar Puebla,2021,Lavandula_stoechas,4,9,2,6,0.05915523783850493
Pinar Puebla,2021,Lavandula_stoechas,9,6,2,8,0.14711384245352768
Pinar Puebla,2021,Tuberaria_guttata,1,3,2,1,0.9997110764284871
Pinar Puebla,2021,Tuberaria_guttata,2,5,2,1,0.9951780387357704
Pinar Puebla,2021,Tuberaria_guttata,2,6,2,1,0.9997327310628062
Pinar Puebla,2021,Tuberaria_guttata,2,7,2,1,0.996095961778044
Pinar Puebla,2021,Lavandula_stoechas,7,4,2,45,0.9998450517209437
Pinar Puebla,2021,Lavandula_stoechas,9,3,2,36,0.4998459937664655
Pinar Puebla,2021,Lavandula_stoechas,9,5,2,28,0.7640146096562777
Pinar Puebla,2021,Lavandula_stoechas,7,6,2,6,0.32476079057141827
Pinar Puebla,2021,Lavandula_stoechas,6,6,2,20,0.6761709072522714
Pinar Puebla,2021,Lavandula_stoechas,7,8,2,16,0.9997237557900701
Pinar Puebla,2021,Lavandula_stoechas,7,1,2,15,0.4998825643119778
Pinar Puebla,2021,Lavandula_stoechas,3,10,2,8,0.4092413973122293
Pinar Puebla,2021,Lavandula_stoechas,4,7,2,24,0.49984505381521604
Pinar Puebla,2021,Lavandula_stoechas,4,8,2,36,0.7645509341141526
Pinar Puebla,2021,Cistus_crispus,9,7,2,13,0.9982439199604002
Pinar Puebla,2021,Galactites_tomentosus,4,2,2,1,0.9982439199604002
Pinar Puebla,2021,Tuberaria_guttata,1,4,2,1,0.9996930638185122
Pinar Puebla,2021,Tuberaria_guttata,2,4,2,1,0.999707796346951
Pinar Puebla,2021,Tuberaria_guttata,3,7,2,1,0.9997376467537451
Pinar Puebla,2021,Tolpis_barbata,2,5,2,1,0.9998223515062589
Pinar Puebla,2021,Tolpis_barbata,2,7,2,1,0.9998223517040872
Pinar Puebla,2021,Tolpis_barbata,8,1,2,1,0.9998243919910138
Pinar Puebla,2021,Tolpis_barbata,10,10,2,1,0.9998110367484089
Pinar Puebla,2021,Tolpis_barbata,9,9,2,1,0.9998106151305292
Pinar Puebla,2021,Tolpis_barbata,10,8,2,3,0.9992528033150446
Pinar Puebla,2021,Tolpis_barbata,10,8,2,1,0.9992528033150446
Pinar Puebla,2021,Tolpis_barbata,10,9,2,2,0.999080092225056
Pinar Puebla,2021,Tolpis_barbata,10,9,2,1,0.999080092225056
Pinar Puebla,2021,Tolpis_barbata,10,9,2,4,0.999080092225056
Pinar Puebla,2021,Silene_colorata,9,9,2,1,0.9996968973014579
Pinar Puebla,2021,Silene_colorata,10,8,2,3,0.998843045977851
Pinar Puebla,2021,Silene_colorata,10,8,2,1,0.998843045977851
Pinar Puebla,2021,Silene_colorata,10,9,2,2,0.9987822446189204
Pinar Puebla,2021,Silene_colorata,10,9,2,1,0.9987822446189204
Pinar Puebla,2021,Silene_colorata,10,9,2,4,0.9987822446189204
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,1,2,1,0.9505915570415745
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,2,2,1,0.9503407219544677
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,3,2,1,0.9488594061826455
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,4,2,1,0.9438452686342969
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,5,2,1,0.9491536266853012
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,6,2,1,0.9443907305817654
Pinar Puebla,2021,Aetheorhiza_bulbosa,1,9,2,1,0.9383271722615828
