Fecha,Bosque,Ronda,Planta,X,Y,Flores,Year,Day_ISO,Day,Week_ISO,Week,Periodo
2021-04-12,Pinar Villamanrique Este (Chaparral),5,Rosmarinus_officinalis,4,6,24,2021,102,42,15,6,2
2021-04-12,Pinar Villamanrique Este (Chaparral),5,Rosmarinus_officinalis,3,10,12,2021,102,42,15,6,2
2021-04-12,Pinar Villamanrique Este (Chaparral),5,Rosmarinus_officinalis,6,9,21,2021,102,42,15,6,2
2021-04-12,Pinar Villamanrique Este (Chaparral),5,Rosmarinus_officinalis,8,1,6,2021,102,42,15,6,2
2021-04-12,Pinar Villamanrique Este (Chaparral),5,Rosmarinus_officinalis,9,3,8,2021,102,42,15,6,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,4,7,6,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,7,1,14,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,7,1,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,9,5,12,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,4,1,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,6,1,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,6,1,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,4,2,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,5,1,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,5,4,21,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,6,4,29,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,5,5,6,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,6,5,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,3,1,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,3,2,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,1,2,9,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,2,3,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,1,3,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,1,4,7,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,2,3,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,3,4,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,2,5,4,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_crispus,1,7,3,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,1,1,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,1,1,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,2,1,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,1,2,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,3,3,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,2,1,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,3,4,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,2,6,18,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,2,6,4,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,1,7,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,1,7,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,3,7,3,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,1,8,4,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,1,8,8,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,3,8,8,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,1,9,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,3,9,4,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,3,10,10,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,4,2,5,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,4,3,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,5,4,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,6,4,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,4,5,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,4,6,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,5,6,6,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,6,6,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,6,6,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,5,7,3,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,4,9,6,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,5,9,10,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,7,1,2,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,8,3,5,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,8,3,3,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,7,6,1,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,7,8,8,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,7,9,3,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,1,10,5,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Cistus_salviifolius,3,2,4,2021,112,52,16,8,2
2021-04-22,Pinar Villamanrique Este (Chaparral),6,Rosmarinus_officinalis,4,6,12,2021,112,52,16,8,2
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,2,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,2,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,2,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,2,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,2,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,4,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,4,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,4,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,4,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,4,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,5,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,7,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,7,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,7,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,7,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,3,7,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,4,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,4,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Andryala_integrifolia,4,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,3,1,7,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,2,1,3,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,1,2,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,1,2,10,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,1,3,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,1,3,24,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,2,3,8,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,2,3,12,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,3,3,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,3,3,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,1,4,9,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,3,4,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,2,5,9,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,1,7,9,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,4,1,6,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,5,2,3,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,6,1,2,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,6,1,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,4,4,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,5,4,18,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,6,4,15,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,4,5,3,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,5,5,12,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,7,1,17,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,7,1,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Cistus_crispus,9,5,7,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Leontodon_longirostris,1,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Leontodon_longirostris,1,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Leontodon_longirostris,1,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Leontodon_longirostris,1,6,1,2021,124,64,18,10,3
2021-05-04,Pinar Villamanrique Este (Chaparral),7,Leontodon_longirostris,1,6,1,2021,124,64,18,10,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,1,2,2,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,1,2,8,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,3,1,1,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,3,1,1,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,1,3,14,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,1,3,1,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,1,4,8,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,2,3,4,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,2,3,4,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,3,4,3,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,4,1,3,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,4,4,4,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,2,5,13,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,4,5,2,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,1,7,16,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,4,7,5,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,5,2,1,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,5,4,12,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,5,5,9,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,6,1,2,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,6,1,2,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,7,1,12,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,6,4,10,2021,133,73,19,11,3
2021-05-13,Pinar Villamanrique Este (Chaparral),8,Cistus_crispus,9,5,4,2021,133,73,19,11,3
2021-05-25,Pinar Villamanrique Este (Chaparral),9,Cistus_crispus,1,7,1,2021,145,85,21,13,3
2021-05-25,Pinar Villamanrique Este (Chaparral),9,Cistus_crispus,3,1,1,2021,145,85,21,13,3
2021-05-25,Pinar Villamanrique Este (Chaparral),9,Cistus_crispus,5,5,1,2021,145,85,21,13,3
2021-03-04,Pinar Villamanrique Sur,1,Cistus_salviifolius,1,10,11,2021,63,3,09,1,1
2021-03-04,Pinar Villamanrique Sur,1,Cistus_salviifolius,3,10,9,2021,63,3,09,1,1
2021-03-04,Pinar Villamanrique Sur,1,Cistus_salviifolius,8,2,3,2021,63,3,09,1,1
2021-03-04,Pinar Villamanrique Sur,1,Cistus_salviifolius,9,10,6,2021,63,3,09,1,1
2021-03-04,Pinar Villamanrique Sur,1,Lavandula_stoechas,3,8,240,2021,63,3,09,1,1
2021-03-04,Pinar Villamanrique Sur,1,Lavandula_stoechas,4,7,1710,2021,63,3,09,1,1
2021-03-04,Pinar Villamanrique Sur,1,Tuberaria_guttata,7,1,1,2021,63,3,09,1,1
2021-03-04,Pinar Villamanrique Sur,1,Tuberaria_guttata,7,2,1,2021,63,3,09,1,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,1,1,4,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,1,2,2,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,1,3,3,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,1,6,7,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,1,6,4,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,1,10,2,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,2,2,3,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,2,3,5,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,2,9,9,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,2,3,3,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,3,7,3,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,3,9,6,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,3,10,11,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,4,3,6,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,4,8,3,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,4,9,7,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,5,2,4,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,5,8,2,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,8,5,4,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,7,9,7,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,9,1,3,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,9,7,6,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,9,8,7,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Cistus_salviifolius,9,10,10,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,5,2,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,5,2,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,5,3,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,5,3,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,5,3,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,5,3,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,5,3,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,6,1,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,6,2,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,6,3,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,8,4,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,10,4,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,10,5,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Tuberaria_guttata,10,5,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Anemone_palmata,5,9,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Anemone_palmata,6,9,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Anemone_palmata,9,9,1,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Lavandula_stoechas,3,8,144,2021,74,14,11,2,1
2021-03-15,Pinar Villamanrique Sur,2,Lavandula_stoechas,4,7,1962,2021,74,14,11,2,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,1,1,21,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,1,1,3,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,1,2,6,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,1,2,3,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,1,3,6,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,1,6,28,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,1,6,6,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,1,10,20,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,2,2,9,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,2,3,20,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,2,6,7,2021,81,21,12,3,1
2021-03-22,Pinar Villamanrique Sur,3,Cistus_salviifolius,2,5,1,2021,81,21,12,3,1
